reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-02-22,2025-02-15,-1,prairies,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-02-15,-1,prairies,pct wk covid lab det,quantile,0.1,0.3
2025-02-22,2025-02-15,-1,prairies,pct wk covid lab det,quantile,0.25,1
2025-02-22,2025-02-15,-1,prairies,pct wk covid lab det,quantile,0.5,1.8
2025-02-22,2025-02-15,-1,prairies,pct wk covid lab det,quantile,0.75,2.5
2025-02-22,2025-02-15,-1,prairies,pct wk covid lab det,quantile,0.9,3.2
2025-02-22,2025-02-15,-1,prairies,pct wk covid lab det,quantile,0.975,4
2025-02-22,2025-02-22,0,prairies,pct wk covid lab det,quantile,0.025,0.1
2025-02-22,2025-02-22,0,prairies,pct wk covid lab det,quantile,0.1,0.7
2025-02-22,2025-02-22,0,prairies,pct wk covid lab det,quantile,0.25,1.2
2025-02-22,2025-02-22,0,prairies,pct wk covid lab det,quantile,0.5,1.7
2025-02-22,2025-02-22,0,prairies,pct wk covid lab det,quantile,0.75,2.2
2025-02-22,2025-02-22,0,prairies,pct wk covid lab det,quantile,0.9,2.7
2025-02-22,2025-02-22,0,prairies,pct wk covid lab det,quantile,0.975,3.2
2025-02-22,2025-03-01,1,prairies,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-03-01,1,prairies,pct wk covid lab det,quantile,0.1,0.6
2025-02-22,2025-03-01,1,prairies,pct wk covid lab det,quantile,0.25,1.1
2025-02-22,2025-03-01,1,prairies,pct wk covid lab det,quantile,0.5,1.5
2025-02-22,2025-03-01,1,prairies,pct wk covid lab det,quantile,0.75,1.9
2025-02-22,2025-03-01,1,prairies,pct wk covid lab det,quantile,0.9,2.3
2025-02-22,2025-03-01,1,prairies,pct wk covid lab det,quantile,0.975,2.8
2025-02-22,2025-03-08,2,prairies,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-03-08,2,prairies,pct wk covid lab det,quantile,0.1,0.5
2025-02-22,2025-03-08,2,prairies,pct wk covid lab det,quantile,0.25,0.9
2025-02-22,2025-03-08,2,prairies,pct wk covid lab det,quantile,0.5,1.3
2025-02-22,2025-03-08,2,prairies,pct wk covid lab det,quantile,0.75,1.7
2025-02-22,2025-03-08,2,prairies,pct wk covid lab det,quantile,0.9,2.1
2025-02-22,2025-03-08,2,prairies,pct wk covid lab det,quantile,0.975,2.5
2025-02-22,2025-03-15,3,prairies,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-03-15,3,prairies,pct wk covid lab det,quantile,0.1,0.4
2025-02-22,2025-03-15,3,prairies,pct wk covid lab det,quantile,0.25,0.8
2025-02-22,2025-03-15,3,prairies,pct wk covid lab det,quantile,0.5,1.1
2025-02-22,2025-03-15,3,prairies,pct wk covid lab det,quantile,0.75,1.5
2025-02-22,2025-03-15,3,prairies,pct wk covid lab det,quantile,0.9,1.9
2025-02-22,2025-03-15,3,prairies,pct wk covid lab det,quantile,0.975,2.3
2025-02-22,2025-02-15,-1,nl,pct wk covid lab det,quantile,0.025,3.4
2025-02-22,2025-02-15,-1,nl,pct wk covid lab det,quantile,0.1,4.8
2025-02-22,2025-02-15,-1,nl,pct wk covid lab det,quantile,0.25,6.2
2025-02-22,2025-02-15,-1,nl,pct wk covid lab det,quantile,0.5,7.7
2025-02-22,2025-02-15,-1,nl,pct wk covid lab det,quantile,0.75,9.2
2025-02-22,2025-02-15,-1,nl,pct wk covid lab det,quantile,0.9,10.6
2025-02-22,2025-02-15,-1,nl,pct wk covid lab det,quantile,0.975,12.1
2025-02-22,2025-02-22,0,nl,pct wk covid lab det,quantile,0.025,2.1
2025-02-22,2025-02-22,0,nl,pct wk covid lab det,quantile,0.1,3.3
2025-02-22,2025-02-22,0,nl,pct wk covid lab det,quantile,0.25,4.3
2025-02-22,2025-02-22,0,nl,pct wk covid lab det,quantile,0.5,5.3
2025-02-22,2025-02-22,0,nl,pct wk covid lab det,quantile,0.75,6.4
2025-02-22,2025-02-22,0,nl,pct wk covid lab det,quantile,0.9,7.5
2025-02-22,2025-02-22,0,nl,pct wk covid lab det,quantile,0.975,8.9
2025-02-22,2025-03-01,1,nl,pct wk covid lab det,quantile,0.025,2.1
2025-02-22,2025-03-01,1,nl,pct wk covid lab det,quantile,0.1,3.1
2025-02-22,2025-03-01,1,nl,pct wk covid lab det,quantile,0.25,4
2025-02-22,2025-03-01,1,nl,pct wk covid lab det,quantile,0.5,5
2025-02-22,2025-03-01,1,nl,pct wk covid lab det,quantile,0.75,6.1
2025-02-22,2025-03-01,1,nl,pct wk covid lab det,quantile,0.9,7.3
2025-02-22,2025-03-01,1,nl,pct wk covid lab det,quantile,0.975,8.9
2025-02-22,2025-03-08,2,nl,pct wk covid lab det,quantile,0.025,2.1
2025-02-22,2025-03-08,2,nl,pct wk covid lab det,quantile,0.1,3
2025-02-22,2025-03-08,2,nl,pct wk covid lab det,quantile,0.25,3.7
2025-02-22,2025-03-08,2,nl,pct wk covid lab det,quantile,0.5,4.6
2025-02-22,2025-03-08,2,nl,pct wk covid lab det,quantile,0.75,5.7
2025-02-22,2025-03-08,2,nl,pct wk covid lab det,quantile,0.9,6.8
2025-02-22,2025-03-08,2,nl,pct wk covid lab det,quantile,0.975,8.3
2025-02-22,2025-03-15,3,nl,pct wk covid lab det,quantile,0.025,1.8
2025-02-22,2025-03-15,3,nl,pct wk covid lab det,quantile,0.1,2.7
2025-02-22,2025-03-15,3,nl,pct wk covid lab det,quantile,0.25,3.3
2025-02-22,2025-03-15,3,nl,pct wk covid lab det,quantile,0.5,4.2
2025-02-22,2025-03-15,3,nl,pct wk covid lab det,quantile,0.75,5.1
2025-02-22,2025-03-15,3,nl,pct wk covid lab det,quantile,0.9,6.1
2025-02-22,2025-03-15,3,nl,pct wk covid lab det,quantile,0.975,7.8
2025-02-22,2025-02-15,-1,pe,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-02-15,-1,pe,pct wk covid lab det,quantile,0.1,1.1
2025-02-22,2025-02-15,-1,pe,pct wk covid lab det,quantile,0.25,3.8
2025-02-22,2025-02-15,-1,pe,pct wk covid lab det,quantile,0.5,6.6
2025-02-22,2025-02-15,-1,pe,pct wk covid lab det,quantile,0.75,9.7
2025-02-22,2025-02-15,-1,pe,pct wk covid lab det,quantile,0.9,12.4
2025-02-22,2025-02-15,-1,pe,pct wk covid lab det,quantile,0.975,15.3
2025-02-22,2025-02-22,0,pe,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-02-22,0,pe,pct wk covid lab det,quantile,0.1,0.2
2025-02-22,2025-02-22,0,pe,pct wk covid lab det,quantile,0.25,2
2025-02-22,2025-02-22,0,pe,pct wk covid lab det,quantile,0.5,3.8
2025-02-22,2025-02-22,0,pe,pct wk covid lab det,quantile,0.75,5.6
2025-02-22,2025-02-22,0,pe,pct wk covid lab det,quantile,0.9,7.6
2025-02-22,2025-02-22,0,pe,pct wk covid lab det,quantile,0.975,10
2025-02-22,2025-03-01,1,pe,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-03-01,1,pe,pct wk covid lab det,quantile,0.1,0.6
2025-02-22,2025-03-01,1,pe,pct wk covid lab det,quantile,0.25,2.1
2025-02-22,2025-03-01,1,pe,pct wk covid lab det,quantile,0.5,3.8
2025-02-22,2025-03-01,1,pe,pct wk covid lab det,quantile,0.75,5.6
2025-02-22,2025-03-01,1,pe,pct wk covid lab det,quantile,0.9,7.7
2025-02-22,2025-03-01,1,pe,pct wk covid lab det,quantile,0.975,10.8
2025-02-22,2025-03-08,2,pe,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-03-08,2,pe,pct wk covid lab det,quantile,0.1,0.5
2025-02-22,2025-03-08,2,pe,pct wk covid lab det,quantile,0.25,2
2025-02-22,2025-03-08,2,pe,pct wk covid lab det,quantile,0.5,3.5
2025-02-22,2025-03-08,2,pe,pct wk covid lab det,quantile,0.75,5.2
2025-02-22,2025-03-08,2,pe,pct wk covid lab det,quantile,0.9,7.1
2025-02-22,2025-03-08,2,pe,pct wk covid lab det,quantile,0.975,10.2
2025-02-22,2025-03-15,3,pe,pct wk covid lab det,quantile,0.025,0
2025-02-22,2025-03-15,3,pe,pct wk covid lab det,quantile,0.1,0.8
2025-02-22,2025-03-15,3,pe,pct wk covid lab det,quantile,0.25,2
2025-02-22,2025-03-15,3,pe,pct wk covid lab det,quantile,0.5,3.4
2025-02-22,2025-03-15,3,pe,pct wk covid lab det,quantile,0.75,4.9
2025-02-22,2025-03-15,3,pe,pct wk covid lab det,quantile,0.9,6.7
2025-02-22,2025-03-15,3,pe,pct wk covid lab det,quantile,0.975,9.7
2025-02-22,2025-02-15,-1,ns,pct wk covid lab det,quantile,0.025,1.2
2025-02-22,2025-02-15,-1,ns,pct wk covid lab det,quantile,0.1,2.6
2025-02-22,2025-02-15,-1,ns,pct wk covid lab det,quantile,0.25,3.7
2025-02-22,2025-02-15,-1,ns,pct wk covid lab det,quantile,0.5,5
2025-02-22,2025-02-15,-1,ns,pct wk covid lab det,quantile,0.75,6.4
2025-02-22,2025-02-15,-1,ns,pct wk covid lab det,quantile,0.9,7.6
2025-02-22,2025-02-15,-1,ns,pct wk covid lab det,quantile,0.975,9
2025-02-22,2025-02-22,0,ns,pct wk covid lab det,quantile,0.025,1.9
2025-02-22,2025-02-22,0,ns,pct wk covid lab det,quantile,0.1,2.8
2025-02-22,2025-02-22,0,ns,pct wk covid lab det,quantile,0.25,3.6
2025-02-22,2025-02-22,0,ns,pct wk covid lab det,quantile,0.5,4.4
2025-02-22,2025-02-22,0,ns,pct wk covid lab det,quantile,0.75,5.2
2025-02-22,2025-02-22,0,ns,pct wk covid lab det,quantile,0.9,6.1
2025-02-22,2025-02-22,0,ns,pct wk covid lab det,quantile,0.975,7.1
2025-02-22,2025-03-01,1,ns,pct wk covid lab det,quantile,0.025,1.6
2025-02-22,2025-03-01,1,ns,pct wk covid lab det,quantile,0.1,2.5
2025-02-22,2025-03-01,1,ns,pct wk covid lab det,quantile,0.25,3.2
2025-02-22,2025-03-01,1,ns,pct wk covid lab det,quantile,0.5,4
2025-02-22,2025-03-01,1,ns,pct wk covid lab det,quantile,0.75,4.8
2025-02-22,2025-03-01,1,ns,pct wk covid lab det,quantile,0.9,5.5
2025-02-22,2025-03-01,1,ns,pct wk covid lab det,quantile,0.975,6.6
2025-02-22,2025-03-08,2,ns,pct wk covid lab det,quantile,0.025,1.2
2025-02-22,2025-03-08,2,ns,pct wk covid lab det,quantile,0.1,2.1
2025-02-22,2025-03-08,2,ns,pct wk covid lab det,quantile,0.25,2.8
2025-02-22,2025-03-08,2,ns,pct wk covid lab det,quantile,0.5,3.6
2025-02-22,2025-03-08,2,ns,pct wk covid lab det,quantile,0.75,4.3
2025-02-22,2025-03-08,2,ns,pct wk covid lab det,quantile,0.9,5.1
2025-02-22,2025-03-08,2,ns,pct wk covid lab det,quantile,0.975,6
2025-02-22,2025-03-15,3,ns,pct wk covid lab det,quantile,0.025,1.1
2025-02-22,2025-03-15,3,ns,pct wk covid lab det,quantile,0.1,1.9
2025-02-22,2025-03-15,3,ns,pct wk covid lab det,quantile,0.25,2.5
2025-02-22,2025-03-15,3,ns,pct wk covid lab det,quantile,0.5,3.2
2025-02-22,2025-03-15,3,ns,pct wk covid lab det,quantile,0.75,3.9
2025-02-22,2025-03-15,3,ns,pct wk covid lab det,quantile,0.9,4.7
2025-02-22,2025-03-15,3,ns,pct wk covid lab det,quantile,0.975,5.8
