reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-03-29,2025-03-22,-1,nl,pct wk covid lab det,quantile,0.025,0
2025-03-29,2025-03-22,-1,nl,pct wk covid lab det,quantile,0.1,0
2025-03-29,2025-03-22,-1,nl,pct wk covid lab det,quantile,0.25,0.2
2025-03-29,2025-03-22,-1,nl,pct wk covid lab det,quantile,0.5,1.6
2025-03-29,2025-03-22,-1,nl,pct wk covid lab det,quantile,0.75,3
2025-03-29,2025-03-22,-1,nl,pct wk covid lab det,quantile,0.9,4.4
2025-03-29,2025-03-22,-1,nl,pct wk covid lab det,quantile,0.975,5.7
2025-03-29,2025-03-29,0,nl,pct wk covid lab det,quantile,0.025,0
2025-03-29,2025-03-29,0,nl,pct wk covid lab det,quantile,0.1,0.4
2025-03-29,2025-03-29,0,nl,pct wk covid lab det,quantile,0.25,1.1
2025-03-29,2025-03-29,0,nl,pct wk covid lab det,quantile,0.5,1.8
2025-03-29,2025-03-29,0,nl,pct wk covid lab det,quantile,0.75,2.6
2025-03-29,2025-03-29,0,nl,pct wk covid lab det,quantile,0.9,3.3
2025-03-29,2025-03-29,0,nl,pct wk covid lab det,quantile,0.975,4.4
2025-03-29,2025-04-05,1,nl,pct wk covid lab det,quantile,0.025,0
2025-03-29,2025-04-05,1,nl,pct wk covid lab det,quantile,0.1,0.1
2025-03-29,2025-04-05,1,nl,pct wk covid lab det,quantile,0.25,0.6
2025-03-29,2025-04-05,1,nl,pct wk covid lab det,quantile,0.5,1.3
2025-03-29,2025-04-05,1,nl,pct wk covid lab det,quantile,0.75,2
2025-03-29,2025-04-05,1,nl,pct wk covid lab det,quantile,0.9,2.7
2025-03-29,2025-04-05,1,nl,pct wk covid lab det,quantile,0.975,3.6
2025-03-29,2025-04-12,2,nl,pct wk covid lab det,quantile,0.025,0
2025-03-29,2025-04-12,2,nl,pct wk covid lab det,quantile,0.1,0.1
2025-03-29,2025-04-12,2,nl,pct wk covid lab det,quantile,0.25,0.6
2025-03-29,2025-04-12,2,nl,pct wk covid lab det,quantile,0.5,1.2
2025-03-29,2025-04-12,2,nl,pct wk covid lab det,quantile,0.75,1.9
2025-03-29,2025-04-12,2,nl,pct wk covid lab det,quantile,0.9,2.6
2025-03-29,2025-04-12,2,nl,pct wk covid lab det,quantile,0.975,3.5
2025-03-29,2025-04-19,3,nl,pct wk covid lab det,quantile,0.025,0
2025-03-29,2025-04-19,3,nl,pct wk covid lab det,quantile,0.1,0
2025-03-29,2025-04-19,3,nl,pct wk covid lab det,quantile,0.25,0.3
2025-03-29,2025-04-19,3,nl,pct wk covid lab det,quantile,0.5,0.8
2025-03-29,2025-04-19,3,nl,pct wk covid lab det,quantile,0.75,1.4
2025-03-29,2025-04-19,3,nl,pct wk covid lab det,quantile,0.9,2
2025-03-29,2025-04-19,3,nl,pct wk covid lab det,quantile,0.975,2.7
2025-03-29,2025-03-22,-1,territories,pct wk covid lab det,quantile,0.025,0
2025-03-29,2025-03-22,-1,territories,pct wk covid lab det,quantile,0.1,0
2025-03-29,2025-03-22,-1,territories,pct wk covid lab det,quantile,0.25,0
2025-03-29,2025-03-22,-1,territories,pct wk covid lab det,quantile,0.5,0.7
2025-03-29,2025-03-22,-1,territories,pct wk covid lab det,quantile,0.75,3
2025-03-29,2025-03-22,-1,territories,pct wk covid lab det,quantile,0.9,5.1
2025-03-29,2025-03-22,-1,territories,pct wk covid lab det,quantile,0.975,7.6
2025-03-29,2025-03-29,0,territories,pct wk covid lab det,quantile,0.025,0
2025-03-29,2025-03-29,0,territories,pct wk covid lab det,quantile,0.1,0
2025-03-29,2025-03-29,0,territories,pct wk covid lab det,quantile,0.25,0
2025-03-29,2025-03-29,0,territories,pct wk covid lab det,quantile,0.5,0.4
2025-03-29,2025-03-29,0,territories,pct wk covid lab det,quantile,0.75,1.5
2025-03-29,2025-03-29,0,territories,pct wk covid lab det,quantile,0.9,2.6
2025-03-29,2025-03-29,0,territories,pct wk covid lab det,quantile,0.975,4.1
2025-03-29,2025-04-05,1,territories,pct wk covid lab det,quantile,0.025,0
2025-03-29,2025-04-05,1,territories,pct wk covid lab det,quantile,0.1,0
2025-03-29,2025-04-05,1,territories,pct wk covid lab det,quantile,0.25,0
