reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
1/4/25,12/28/24,-1,nl,pct wk covid lab det,quantile,0.025,0
1/4/25,12/28/24,-1,nl,pct wk covid lab det,quantile,0.1,0.4
1/4/25,12/28/24,-1,nl,pct wk covid lab det,quantile,0.25,1.9
1/4/25,12/28/24,-1,nl,pct wk covid lab det,quantile,0.5,3.6
1/4/25,12/28/24,-1,nl,pct wk covid lab det,quantile,0.75,5.3
1/4/25,12/28/24,-1,nl,pct wk covid lab det,quantile,0.9,6.8
1/4/25,12/28/24,-1,nl,pct wk covid lab det,quantile,0.975,8.5
1/4/25,1/4/25,0,nl,pct wk covid lab det,quantile,0.025,0
1/4/25,1/4/25,0,nl,pct wk covid lab det,quantile,0.1,0.9
1/4/25,1/4/25,0,nl,pct wk covid lab det,quantile,0.25,1.8
1/4/25,1/4/25,0,nl,pct wk covid lab det,quantile,0.5,2.8
1/4/25,1/4/25,0,nl,pct wk covid lab det,quantile,0.75,3.9
1/4/25,1/4/25,0,nl,pct wk covid lab det,quantile,0.9,4.9
1/4/25,1/4/25,0,nl,pct wk covid lab det,quantile,0.975,6.3
1/4/25,1/11/25,1,nl,pct wk covid lab det,quantile,0.025,0
1/4/25,1/11/25,1,nl,pct wk covid lab det,quantile,0.1,0.7
1/4/25,1/11/25,1,nl,pct wk covid lab det,quantile,0.25,1.6
1/4/25,1/11/25,1,nl,pct wk covid lab det,quantile,0.5,2.5
1/4/25,1/11/25,1,nl,pct wk covid lab det,quantile,0.75,3.5
1/4/25,1/11/25,1,nl,pct wk covid lab det,quantile,0.9,4.4
1/4/25,1/11/25,1,nl,pct wk covid lab det,quantile,0.975,5.6
1/4/25,1/18/25,2,nl,pct wk covid lab det,quantile,0.025,0
1/4/25,1/18/25,2,nl,pct wk covid lab det,quantile,0.1,0.6
1/4/25,1/18/25,2,nl,pct wk covid lab det,quantile,0.25,1.4
1/4/25,1/18/25,2,nl,pct wk covid lab det,quantile,0.5,2.3
1/4/25,1/18/25,2,nl,pct wk covid lab det,quantile,0.75,3.3
1/4/25,1/18/25,2,nl,pct wk covid lab det,quantile,0.9,4.2
1/4/25,1/18/25,2,nl,pct wk covid lab det,quantile,0.975,5.5
1/4/25,1/25/25,3,nl,pct wk covid lab det,quantile,0.025,0
1/4/25,1/25/25,3,nl,pct wk covid lab det,quantile,0.1,0.7
1/4/25,1/25/25,3,nl,pct wk covid lab det,quantile,0.25,1.4
1/4/25,1/25/25,3,nl,pct wk covid lab det,quantile,0.5,2.3
1/4/25,1/25/25,3,nl,pct wk covid lab det,quantile,0.75,3.1
1/4/25,1/25/25,3,nl,pct wk covid lab det,quantile,0.9,4
1/4/25,1/25/25,3,nl,pct wk covid lab det,quantile,0.975,5.3
1/4/25,12/28/24,-1,pe,pct wk covid lab det,quantile,0.025,0
1/4/25,12/28/24,-1,pe,pct wk covid lab det,quantile,0.1,0
1/4/25,12/28/24,-1,pe,pct wk covid lab det,quantile,0.25,0
1/4/25,12/28/24,-1,pe,pct wk covid lab det,quantile,0.5,1.4
1/4/25,12/28/24,-1,pe,pct wk covid lab det,quantile,0.75,5.3
1/4/25,12/28/24,-1,pe,pct wk covid lab det,quantile,0.9,8.8
1/4/25,12/28/24,-1,pe,pct wk covid lab det,quantile,0.975,12.8
1/4/25,1/4/25,0,pe,pct wk covid lab det,quantile,0.025,0
1/4/25,1/4/25,0,pe,pct wk covid lab det,quantile,0.1,0
1/4/25,1/4/25,0,pe,pct wk covid lab det,quantile,0.25,1
1/4/25,1/4/25,0,pe,pct wk covid lab det,quantile,0.5,3.5
1/4/25,1/4/25,0,pe,pct wk covid lab det,quantile,0.75,6
1/4/25,1/4/25,0,pe,pct wk covid lab det,quantile,0.9,8.2
1/4/25,1/4/25,0,pe,pct wk covid lab det,quantile,0.975,11
1/4/25,1/11/25,1,pe,pct wk covid lab det,quantile,0.025,0
1/4/25,1/11/25,1,pe,pct wk covid lab det,quantile,0.1,0
1/4/25,1/11/25,1,pe,pct wk covid lab det,quantile,0.25,1.2
1/4/25,1/11/25,1,pe,pct wk covid lab det,quantile,0.5,3.5
1/4/25,1/11/25,1,pe,pct wk covid lab det,quantile,0.75,5.8
1/4/25,1/11/25,1,pe,pct wk covid lab det,quantile,0.9,8
1/4/25,1/11/25,1,pe,pct wk covid lab det,quantile,0.975,10.7
1/4/25,1/18/25,2,pe,pct wk covid lab det,quantile,0.025,0
1/4/25,1/18/25,2,pe,pct wk covid lab det,quantile,0.1,0
1/4/25,1/18/25,2,pe,pct wk covid lab det,quantile,0.25,0.6
1/4/25,1/18/25,2,pe,pct wk covid lab det,quantile,0.5,2.8
1/4/25,1/18/25,2,pe,pct wk covid lab det,quantile,0.75,4.9
1/4/25,1/18/25,2,pe,pct wk covid lab det,quantile,0.9,7
1/4/25,1/18/25,2,pe,pct wk covid lab det,quantile,0.975,10
1/4/25,1/25/25,3,pe,pct wk covid lab det,quantile,0.025,0
1/4/25,1/25/25,3,pe,pct wk covid lab det,quantile,0.1,0
1/4/25,1/25/25,3,pe,pct wk covid lab det,quantile,0.25,0.3
1/4/25,1/25/25,3,pe,pct wk covid lab det,quantile,0.5,2.3
1/4/25,1/25/25,3,pe,pct wk covid lab det,quantile,0.75,4.3
1/4/25,1/25/25,3,pe,pct wk covid lab det,quantile,0.9,6.1
1/4/25,1/25/25,3,pe,pct wk covid lab det,quantile,0.975,8.7
1/4/25,12/28/24,-1,ns,pct wk covid lab det,quantile,0.025,5
1/4/25,12/28/24,-1,ns,pct wk covid lab det,quantile,0.1,6.4
1/4/25,12/28/24,-1,ns,pct wk covid lab det,quantile,0.25,7.9
1/4/25,12/28/24,-1,ns,pct wk covid lab det,quantile,0.5,9.4
1/4/25,12/28/24,-1,ns,pct wk covid lab det,quantile,0.75,10.9
1/4/25,12/28/24,-1,ns,pct wk covid lab det,quantile,0.9,12.2
1/4/25,12/28/24,-1,ns,pct wk covid lab det,quantile,0.975,13.6
1/4/25,1/4/25,0,ns,pct wk covid lab det,quantile,0.025,2.9
1/4/25,1/4/25,0,ns,pct wk covid lab det,quantile,0.1,4.2
1/4/25,1/4/25,0,ns,pct wk covid lab det,quantile,0.25,5.4
1/4/25,1/4/25,0,ns,pct wk covid lab det,quantile,0.5,6.6
1/4/25,1/4/25,0,ns,pct wk covid lab det,quantile,0.75,7.8
1/4/25,1/4/25,0,ns,pct wk covid lab det,quantile,0.9,9
1/4/25,1/4/25,0,ns,pct wk covid lab det,quantile,0.975,10.6
1/4/25,1/11/25,1,ns,pct wk covid lab det,quantile,0.025,2.8
1/4/25,1/11/25,1,ns,pct wk covid lab det,quantile,0.1,4.1
1/4/25,1/11/25,1,ns,pct wk covid lab det,quantile,0.25,5.2
1/4/25,1/11/25,1,ns,pct wk covid lab det,quantile,0.5,6.3
1/4/25,1/11/25,1,ns,pct wk covid lab det,quantile,0.75,7.5
1/4/25,1/11/25,1,ns,pct wk covid lab det,quantile,0.9,8.7
1/4/25,1/11/25,1,ns,pct wk covid lab det,quantile,0.975,10.5
1/4/25,1/18/25,2,ns,pct wk covid lab det,quantile,0.025,3.6
1/4/25,1/18/25,2,ns,pct wk covid lab det,quantile,0.1,4.6
1/4/25,1/18/25,2,ns,pct wk covid lab det,quantile,0.25,5.4
1/4/25,1/18/25,2,ns,pct wk covid lab det,quantile,0.5,6.4
1/4/25,1/18/25,2,ns,pct wk covid lab det,quantile,0.75,7.5
1/4/25,1/18/25,2,ns,pct wk covid lab det,quantile,0.9,8.6
1/4/25,1/18/25,2,ns,pct wk covid lab det,quantile,0.975,10.4
1/4/25,1/25/25,3,ns,pct wk covid lab det,quantile,0.025,2.8
1/4/25,1/25/25,3,ns,pct wk covid lab det,quantile,0.1,3.9
1/4/25,1/25/25,3,ns,pct wk covid lab det,quantile,0.25,4.7
1/4/25,1/25/25,3,ns,pct wk covid lab det,quantile,0.5,5.7
1/4/25,1/25/25,3,ns,pct wk covid lab det,quantile,0.75,6.8
1/4/25,1/25/25,3,ns,pct wk covid lab det,quantile,0.9,7.9
1/4/25,1/25/25,3,ns,pct wk covid lab det,quantile,0.975,9.5
1/4/25,12/28/24,-1,nb,pct wk covid lab det,quantile,0.025,3.3
1/4/25,12/28/24,-1,nb,pct wk covid lab det,quantile,0.1,4.3
1/4/25,12/28/24,-1,nb,pct wk covid lab det,quantile,0.25,5
1/4/25,12/28/24,-1,nb,pct wk covid lab det,quantile,0.5,5.9
1/4/25,12/28/24,-1,nb,pct wk covid lab det,quantile,0.75,6.8
1/4/25,12/28/24,-1,nb,pct wk covid lab det,quantile,0.9,7.6
1/4/25,12/28/24,-1,nb,pct wk covid lab det,quantile,0.975,8.5
1/4/25,1/4/25,0,nb,pct wk covid lab det,quantile,0.025,4
1/4/25,1/4/25,0,nb,pct wk covid lab det,quantile,0.1,4.8
1/4/25,1/4/25,0,nb,pct wk covid lab det,quantile,0.25,5.4
1/4/25,1/4/25,0,nb,pct wk covid lab det,quantile,0.5,6
1/4/25,1/4/25,0,nb,pct wk covid lab det,quantile,0.75,6.6
1/4/25,1/4/25,0,nb,pct wk covid lab det,quantile,0.9,7.2
1/4/25,1/4/25,0,nb,pct wk covid lab det,quantile,0.975,7.9
1/4/25,1/11/25,1,nb,pct wk covid lab det,quantile,0.025,3.7
1/4/25,1/11/25,1,nb,pct wk covid lab det,quantile,0.1,4.3
1/4/25,1/11/25,1,nb,pct wk covid lab det,quantile,0.25,4.9
1/4/25,1/11/25,1,nb,pct wk covid lab det,quantile,0.5,5.5
1/4/25,1/11/25,1,nb,pct wk covid lab det,quantile,0.75,6
1/4/25,1/11/25,1,nb,pct wk covid lab det,quantile,0.9,6.6
1/4/25,1/11/25,1,nb,pct wk covid lab det,quantile,0.975,7.3
1/4/25,1/18/25,2,nb,pct wk covid lab det,quantile,0.025,3.2
1/4/25,1/18/25,2,nb,pct wk covid lab det,quantile,0.1,3.8
1/4/25,1/18/25,2,nb,pct wk covid lab det,quantile,0.25,4.3
1/4/25,1/18/25,2,nb,pct wk covid lab det,quantile,0.5,4.8
1/4/25,1/18/25,2,nb,pct wk covid lab det,quantile,0.75,5.4
1/4/25,1/18/25,2,nb,pct wk covid lab det,quantile,0.9,6
1/4/25,1/18/25,2,nb,pct wk covid lab det,quantile,0.975,6.7
1/4/25,1/25/25,3,nb,pct wk covid lab det,quantile,0.025,2.9
1/4/25,1/25/25,3,nb,pct wk covid lab det,quantile,0.1,3.5
1/4/25,1/25/25,3,nb,pct wk covid lab det,quantile,0.25,4
1/4/25,1/25/25,3,nb,pct wk covid lab det,quantile,0.5,4.5
1/4/25,1/25/25,3,nb,pct wk covid lab det,quantile,0.75,5.2
1/4/25,1/25/25,3,nb,pct wk covid lab det,quantile,0.9,5.8
1/4/25,1/25/25,3,nb,pct wk covid lab det,quantile,0.975,6.6
1/4/25,12/28/24,-1,atlantic,pct wk covid lab det,quantile,0.025,3.8
1/4/25,12/28/24,-1,atlantic,pct wk covid lab det,quantile,0.1,4.7
1/4/25,12/28/24,-1,atlantic,pct wk covid lab det,quantile,0.25,5.5
1/4/25,12/28/24,-1,atlantic,pct wk covid lab det,quantile,0.5,6.5
1/4/25,12/28/24,-1,atlantic,pct wk covid lab det,quantile,0.75,7.4
1/4/25,12/28/24,-1,atlantic,pct wk covid lab det,quantile,0.9,8.2
