reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-03-08,2025-03-01,-1,atlantic,pct wk covid lab det,quantile,0.025,0
2025-03-08,2025-03-01,-1,atlantic,pct wk covid lab det,quantile,0.1,0
2025-03-08,2025-03-01,-1,atlantic,pct wk covid lab det,quantile,0.25,0.350000000000001
2025-03-08,2025-03-01,-1,atlantic,pct wk covid lab det,quantile,0.5,3.6
2025-03-08,2025-03-01,-1,atlantic,pct wk covid lab det,quantile,0.75,4.2
2025-03-08,2025-03-01,-1,atlantic,pct wk covid lab det,quantile,0.9,4.2
2025-03-08,2025-03-01,-1,atlantic,pct wk covid lab det,quantile,0.975,6.508999999999998
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.025,11.511
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.1,13.998000000000001
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.25,22.21
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.5,28.6
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.75,28.6
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.9,28.6
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.975,28.6
2025-03-08,2025-03-01,-1,atlantic,pct wk rsv lab det,quantile,0.025,1.2700000000000005
2025-03-08,2025-03-01,-1,atlantic,pct wk rsv lab det,quantile,0.1,3.1820000000000004
2025-03-08,2025-03-01,-1,atlantic,pct wk rsv lab det,quantile,0.25,5.2700000000000005
2025-03-08,2025-03-01,-1,atlantic,pct wk rsv lab det,quantile,0.5,8
2025-03-08,2025-03-01,-1,atlantic,pct wk rsv lab det,quantile,0.75,9.5
2025-03-08,2025-03-01,-1,atlantic,pct wk rsv lab det,quantile,0.9,9.5
2025-03-08,2025-03-01,-1,atlantic,pct wk rsv lab det,quantile,0.975,12.759499999999997
2025-03-08,2025-03-01,-1,bc,pct wk covid lab det,quantile,0.025,0
2025-03-08,2025-03-01,-1,bc,pct wk covid lab det,quantile,0.1,0
2025-03-08,2025-03-01,-1,bc,pct wk covid lab det,quantile,0.25,0
2025-03-08,2025-03-01,-1,bc,pct wk covid lab det,quantile,0.5,1.7
2025-03-08,2025-03-01,-1,bc,pct wk covid lab det,quantile,0.75,2.265
2025-03-08,2025-03-01,-1,bc,pct wk covid lab det,quantile,0.9,2.9480000000000026
2025-03-08,2025-03-01,-1,bc,pct wk covid lab det,quantile,0.975,5.5589999999999975
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.025,11.910999999999998
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.1,14.398
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.25,22.61
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.5,29
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.75,34.2
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.9,34.2
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.975,34.2
2025-03-08,2025-03-01,-1,bc,pct wk rsv lab det,quantile,0.025,0
2025-03-08,2025-03-01,-1,bc,pct wk rsv lab det,quantile,0.1,0.9820000000000002
2025-03-08,2025-03-01,-1,bc,pct wk rsv lab det,quantile,0.25,3.0700000000000003
2025-03-08,2025-03-01,-1,bc,pct wk rsv lab det,quantile,0.5,5.8
2025-03-08,2025-03-01,-1,bc,pct wk rsv lab det,quantile,0.75,6.1
2025-03-08,2025-03-01,-1,bc,pct wk rsv lab det,quantile,0.9,6.838
2025-03-08,2025-03-01,-1,bc,pct wk rsv lab det,quantile,0.975,11.659499999999998
2025-03-08,2025-03-01,-1,ca,pct wk covid lab det,quantile,0.025,0
