reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-02-15,2025-02-08,-1,ab,pct wk covid lab det,quantile,0.025,0
2025-02-15,2025-02-08,-1,ab,pct wk covid lab det,quantile,0.1,0
2025-02-15,2025-02-08,-1,ab,pct wk covid lab det,quantile,0.25,1
2025-02-15,2025-02-08,-1,ab,pct wk covid lab det,quantile,0.5,1.9
2025-02-15,2025-02-08,-1,ab,pct wk covid lab det,quantile,0.75,3
2025-02-15,2025-02-08,-1,ab,pct wk covid lab det,quantile,0.9,3.8
2025-02-15,2025-02-08,-1,ab,pct wk covid lab det,quantile,0.975,4.5
2025-02-15,2025-02-15,0,ab,pct wk covid lab det,quantile,0.025,0.2
2025-02-15,2025-02-15,0,ab,pct wk covid lab det,quantile,0.1,0.8
2025-02-15,2025-02-15,0,ab,pct wk covid lab det,quantile,0.25,1.5
2025-02-15,2025-02-15,0,ab,pct wk covid lab det,quantile,0.5,2.2
2025-02-15,2025-02-15,0,ab,pct wk covid lab det,quantile,0.75,2.8
2025-02-15,2025-02-15,0,ab,pct wk covid lab det,quantile,0.9,3.3
2025-02-15,2025-02-15,0,ab,pct wk covid lab det,quantile,0.975,4.1
2025-02-15,2025-02-22,1,ab,pct wk covid lab det,quantile,0.025,0
2025-02-15,2025-02-22,1,ab,pct wk covid lab det,quantile,0.1,0.6
2025-02-15,2025-02-22,1,ab,pct wk covid lab det,quantile,0.25,1.2
2025-02-15,2025-02-22,1,ab,pct wk covid lab det,quantile,0.5,1.8
2025-02-15,2025-02-22,1,ab,pct wk covid lab det,quantile,0.75,2.4
2025-02-15,2025-02-22,1,ab,pct wk covid lab det,quantile,0.9,3
2025-02-15,2025-02-22,1,ab,pct wk covid lab det,quantile,0.975,3.7
2025-02-15,2025-03-01,2,ab,pct wk covid lab det,quantile,0.025,0
2025-02-15,2025-03-01,2,ab,pct wk covid lab det,quantile,0.1,0.4
2025-02-15,2025-03-01,2,ab,pct wk covid lab det,quantile,0.25,1
2025-02-15,2025-03-01,2,ab,pct wk covid lab det,quantile,0.5,1.6
2025-02-15,2025-03-01,2,ab,pct wk covid lab det,quantile,0.75,2.2
2025-02-15,2025-03-01,2,ab,pct wk covid lab det,quantile,0.9,2.7
2025-02-15,2025-03-01,2,ab,pct wk covid lab det,quantile,0.975,3.3
2025-02-15,2025-03-08,3,ab,pct wk covid lab det,quantile,0.025,0
2025-02-15,2025-03-08,3,ab,pct wk covid lab det,quantile,0.1,0.3
2025-02-15,2025-03-08,3,ab,pct wk covid lab det,quantile,0.25,0.9
2025-02-15,2025-03-08,3,ab,pct wk covid lab det,quantile,0.5,1.3
2025-02-15,2025-03-08,3,ab,pct wk covid lab det,quantile,0.75,2
2025-02-15,2025-03-08,3,ab,pct wk covid lab det,quantile,0.9,2.6
2025-02-15,2025-03-08,3,ab,pct wk covid lab det,quantile,0.975,3.3
2025-02-15,2025-02-08,-1,atlantic,pct wk covid lab det,quantile,0.025,2.4
2025-02-15,2025-02-08,-1,atlantic,pct wk covid lab det,quantile,0.1,3.1
