reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
1/11/25,1/4/25,-1,ab,pct wk covid lab det,quantile,0.025,3.4
1/11/25,1/4/25,-1,ab,pct wk covid lab det,quantile,0.1,4.4
1/11/25,1/4/25,-1,ab,pct wk covid lab det,quantile,0.25,5.3
1/11/25,1/4/25,-1,ab,pct wk covid lab det,quantile,0.5,6.1
1/11/25,1/4/25,-1,ab,pct wk covid lab det,quantile,0.75,7.1
1/11/25,1/4/25,-1,ab,pct wk covid lab det,quantile,0.9,7.9
1/11/25,1/4/25,-1,ab,pct wk covid lab det,quantile,0.975,9.2
1/11/25,1/11/25,0,ab,pct wk covid lab det,quantile,0.025,3.9
1/11/25,1/11/25,0,ab,pct wk covid lab det,quantile,0.1,4.6
1/11/25,1/11/25,0,ab,pct wk covid lab det,quantile,0.25,5.4
1/11/25,1/11/25,0,ab,pct wk covid lab det,quantile,0.5,6.1
1/11/25,1/11/25,0,ab,pct wk covid lab det,quantile,0.75,7
1/11/25,1/11/25,0,ab,pct wk covid lab det,quantile,0.9,7.9
1/11/25,1/11/25,0,ab,pct wk covid lab det,quantile,0.975,9.2
1/11/25,1/18/25,1,ab,pct wk covid lab det,quantile,0.025,3.6
1/11/25,1/18/25,1,ab,pct wk covid lab det,quantile,0.1,4.7
1/11/25,1/18/25,1,ab,pct wk covid lab det,quantile,0.25,5.4
1/11/25,1/18/25,1,ab,pct wk covid lab det,quantile,0.5,6.2
1/11/25,1/18/25,1,ab,pct wk covid lab det,quantile,0.75,7
1/11/25,1/18/25,1,ab,pct wk covid lab det,quantile,0.9,7.9
1/11/25,1/18/25,1,ab,pct wk covid lab det,quantile,0.975,9.1
1/11/25,1/25/25,2,ab,pct wk covid lab det,quantile,0.025,3.3
1/11/25,1/25/25,2,ab,pct wk covid lab det,quantile,0.1,4.5
1/11/25,1/25/25,2,ab,pct wk covid lab det,quantile,0.25,5.3
1/11/25,1/25/25,2,ab,pct wk covid lab det,quantile,0.5,6
1/11/25,1/25/25,2,ab,pct wk covid lab det,quantile,0.75,7
