"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-03-08","2025-03-01","pct wk covid lab det","quantile",0.025,0.25
"ab",-1,"2025-03-08","2025-03-01","pct wk covid lab det","quantile",0.1,0.5
"ab",-1,"2025-03-08","2025-03-01","pct wk covid lab det","quantile",0.25,0.8
"ab",-1,"2025-03-08","2025-03-01","pct wk covid lab det","quantile",0.5,1.525
"ab",-1,"2025-03-08","2025-03-01","pct wk covid lab det","quantile",0.75,2.3
"ab",-1,"2025-03-08","2025-03-01","pct wk covid lab det","quantile",0.9,2.7
"ab",-1,"2025-03-08","2025-03-01","pct wk covid lab det","quantile",0.975,3.4
"ab",-1,"2025-03-08","2025-03-01","pct wk flu lab det","quantile",0.025,10.325
"ab",-1,"2025-03-08","2025-03-01","pct wk flu lab det","quantile",0.1,11.575
"ab",-1,"2025-03-08","2025-03-01","pct wk flu lab det","quantile",0.25,13.675
"ab",-1,"2025-03-08","2025-03-01","pct wk flu lab det","quantile",0.5,17.35
"ab",-1,"2025-03-08","2025-03-01","pct wk flu lab det","quantile",0.75,21.15
"ab",-1,"2025-03-08","2025-03-01","pct wk flu lab det","quantile",0.9,23.325
"ab",-1,"2025-03-08","2025-03-01","pct wk flu lab det","quantile",0.975,25.2
"ab",-1,"2025-03-08","2025-03-01","pct wk rsv lab det","quantile",0.025,1.175
"ab",-1,"2025-03-08","2025-03-01","pct wk rsv lab det","quantile",0.1,1.6
"ab",-1,"2025-03-08","2025-03-01","pct wk rsv lab det","quantile",0.25,2.4
"ab",-1,"2025-03-08","2025-03-01","pct wk rsv lab det","quantile",0.5,3.675
"ab",-1,"2025-03-08","2025-03-01","pct wk rsv lab det","quantile",0.75,4.725
"ab",-1,"2025-03-08","2025-03-01","pct wk rsv lab det","quantile",0.9,5.7
"ab",-1,"2025-03-08","2025-03-01","pct wk rsv lab det","quantile",0.975,6.525
"ab",0,"2025-03-08","2025-03-08","pct wk covid lab det","quantile",0.025,0.1550581317461
"ab",0,"2025-03-08","2025-03-08","pct wk covid lab det","quantile",0.1,0.339613841210344
"ab",0,"2025-03-08","2025-03-08","pct wk covid lab det","quantile",0.25,0.623869026629664
"ab",0,"2025-03-08","2025-03-08","pct wk covid lab det","quantile",0.5,1.24972082115531
"ab",0,"2025-03-08","2025-03-08","pct wk covid lab det","quantile",0.75,1.71468739393133
"ab",0,"2025-03-08","2025-03-08","pct wk covid lab det","quantile",0.9,1.99815788951972
"ab",0,"2025-03-08","2025-03-08","pct wk covid lab det","quantile",0.975,2.31225782072999
"ab",0,"2025-03-08","2025-03-08","pct wk flu lab det","quantile",0.025,7.21591799877973
"ab",0,"2025-03-08","2025-03-08","pct wk flu lab det","quantile",0.1,11.087414013972
"ab",0,"2025-03-08","2025-03-08","pct wk flu lab det","quantile",0.25,14.039432659352
"ab",0,"2025-03-08","2025-03-08","pct wk flu lab det","quantile",0.5,17.4667156765029
"ab",0,"2025-03-08","2025-03-08","pct wk flu lab det","quantile",0.75,20.8931902929488
"ab",0,"2025-03-08","2025-03-08","pct wk flu lab det","quantile",0.9,23.317693756363
"ab",0,"2025-03-08","2025-03-08","pct wk flu lab det","quantile",0.975,31.3898202531302
"ab",0,"2025-03-08","2025-03-08","pct wk rsv lab det","quantile",0.025,0.934139398112805
"ab",0,"2025-03-08","2025-03-08","pct wk rsv lab det","quantile",0.1,1.70358006248649
"ab",0,"2025-03-08","2025-03-08","pct wk rsv lab det","quantile",0.25,2.52889549201877
"ab",0,"2025-03-08","2025-03-08","pct wk rsv lab det","quantile",0.5,3.79372936866134
"ab",0,"2025-03-08","2025-03-08","pct wk rsv lab det","quantile",0.75,4.70863797008696
"ab",0,"2025-03-08","2025-03-08","pct wk rsv lab det","quantile",0.9,5.69218580841897
"ab",0,"2025-03-08","2025-03-08","pct wk rsv lab det","quantile",0.975,6.86840585571827
"ab",1,"2025-03-08","2025-03-15","pct wk covid lab det","quantile",0.025,0.0259248917734245
"ab",1,"2025-03-08","2025-03-15","pct wk covid lab det","quantile",0.1,0.210480601237669
"ab",1,"2025-03-08","2025-03-15","pct wk covid lab det","quantile",0.25,0.474735786656989
"ab",1,"2025-03-08","2025-03-15","pct wk covid lab det","quantile",0.5,1.06058758118263
"ab",1,"2025-03-08","2025-03-15","pct wk covid lab det","quantile",0.75,1.50555415395865
"ab",1,"2025-03-08","2025-03-15","pct wk covid lab det","quantile",0.9,1.76902464954705
"ab",1,"2025-03-08","2025-03-15","pct wk covid lab det","quantile",0.975,2.50312458075731
"ab",1,"2025-03-08","2025-03-15","pct wk flu lab det","quantile",0.025,5.31986870463369
"ab",1,"2025-03-08","2025-03-15","pct wk flu lab det","quantile",0.1,9.85136471982597
"ab",1,"2025-03-08","2025-03-15","pct wk flu lab det","quantile",0.25,12.803383365206
"ab",1,"2025-03-08","2025-03-15","pct wk flu lab det","quantile",0.5,16.9306663823568
"ab",1,"2025-03-08","2025-03-15","pct wk flu lab det","quantile",0.75,21.0571409988028
"ab",1,"2025-03-08","2025-03-15","pct wk flu lab det","quantile",0.9,23.941644462217
"ab",1,"2025-03-08","2025-03-15","pct wk flu lab det","quantile",0.975,30.8337709589841
"ab",1,"2025-03-08","2025-03-15","pct wk rsv lab det","quantile",0.025,1.40373907667873
"ab",1,"2025-03-08","2025-03-15","pct wk rsv lab det","quantile",0.1,2.05317974105241
"ab",1,"2025-03-08","2025-03-15","pct wk rsv lab det","quantile",0.25,2.85849517058469
"ab",1,"2025-03-08","2025-03-15","pct wk rsv lab det","quantile",0.5,4.12332904722726
"ab",1,"2025-03-08","2025-03-15","pct wk rsv lab det","quantile",0.75,5.05823764865288
"ab",1,"2025-03-08","2025-03-15","pct wk rsv lab det","quantile",0.9,6.02178548698489
"ab",1,"2025-03-08","2025-03-15","pct wk rsv lab det","quantile",0.975,7.19800553428419
"ab",2,"2025-03-08","2025-03-22","pct wk covid lab det","quantile",0.025,0.145360505201033
"ab",2,"2025-03-08","2025-03-22","pct wk covid lab det","quantile",0.1,0.329916214665277
"ab",2,"2025-03-08","2025-03-22","pct wk covid lab det","quantile",0.25,0.554171400084597
"ab",2,"2025-03-08","2025-03-22","pct wk covid lab det","quantile",0.5,1.14002319461024
"ab",2,"2025-03-08","2025-03-22","pct wk covid lab det","quantile",0.75,1.60498976738626
"ab",2,"2025-03-08","2025-03-22","pct wk covid lab det","quantile",0.9,1.88846026297466
"ab",2,"2025-03-08","2025-03-22","pct wk covid lab det","quantile",0.975,2.86256019418492
"ab",2,"2025-03-08","2025-03-22","pct wk flu lab det","quantile",0.025,3.9069784788458
"ab",2,"2025-03-08","2025-03-22","pct wk flu lab det","quantile",0.1,8.77847449403807
"ab",2,"2025-03-08","2025-03-22","pct wk flu lab det","quantile",0.25,12.1704931394181
"ab",2,"2025-03-08","2025-03-22","pct wk flu lab det","quantile",0.5,16.6977761565689
"ab",2,"2025-03-08","2025-03-22","pct wk flu lab det","quantile",0.75,20.8842507730149
