"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-01-04","2024-12-28","pct wk covid lab det","quantile",0.025,5.76
"ab",-1,"2025-01-04","2024-12-28","pct wk covid lab det","quantile",0.1,6.29666666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk covid lab det","quantile",0.25,7.41
"ab",-1,"2025-01-04","2024-12-28","pct wk covid lab det","quantile",0.5,8.67666666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk covid lab det","quantile",0.75,10.31
"ab",-1,"2025-01-04","2024-12-28","pct wk covid lab det","quantile",0.9,11.0566666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk covid lab det","quantile",0.975,11.9266666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk flu lab det","quantile",0.025,3.96666666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk flu lab det","quantile",0.1,5.55333333333333
"ab",-1,"2025-01-04","2024-12-28","pct wk flu lab det","quantile",0.25,8.22333333333333
"ab",-1,"2025-01-04","2024-12-28","pct wk flu lab det","quantile",0.5,12.7366666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk flu lab det","quantile",0.75,17.62
"ab",-1,"2025-01-04","2024-12-28","pct wk flu lab det","quantile",0.9,20.2566666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk flu lab det","quantile",0.975,22.1766666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk rsv lab det","quantile",0.025,6.13333333333333
"ab",-1,"2025-01-04","2024-12-28","pct wk rsv lab det","quantile",0.1,6.92666666666667
"ab",-1,"2025-01-04","2024-12-28","pct wk rsv lab det","quantile",0.25,8.56333333333333
"ab",-1,"2025-01-04","2024-12-28","pct wk rsv lab det","quantile",0.5,11.5433333333333
"ab",-1,"2025-01-04","2024-12-28","pct wk rsv lab det","quantile",0.75,14.1533333333333
"ab",-1,"2025-01-04","2024-12-28","pct wk rsv lab det","quantile",0.9,15.8233333333333
"ab",-1,"2025-01-04","2024-12-28","pct wk rsv lab det","quantile",0.975,17.3166666666667
"ab",0,"2025-01-04","2025-01-04","pct wk covid lab det","quantile",0.025,5.91
"ab",0,"2025-01-04","2025-01-04","pct wk covid lab det","quantile",0.1,6.33
"ab",0,"2025-01-04","2025-01-04","pct wk covid lab det","quantile",0.25,7.31
"ab",0,"2025-01-04","2025-01-04","pct wk covid lab det","quantile",0.5,8.43666666666667
"ab",0,"2025-01-04","2025-01-04","pct wk covid lab det","quantile",0.75,9.9
"ab",0,"2025-01-04","2025-01-04","pct wk covid lab det","quantile",0.9,10.5433333333333
"ab",0,"2025-01-04","2025-01-04","pct wk covid lab det","quantile",0.975,11.7
