"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-02-01","2025-01-25","pct wk covid lab det","quantile",0.025,1.2
"ab",-1,"2025-02-01","2025-01-25","pct wk covid lab det","quantile",0.1,1.675
"ab",-1,"2025-02-01","2025-01-25","pct wk covid lab det","quantile",0.25,2.4275
"ab",-1,"2025-02-01","2025-01-25","pct wk covid lab det","quantile",0.5,3.5875
"ab",-1,"2025-02-01","2025-01-25","pct wk covid lab det","quantile",0.75,4.7725
"ab",-1,"2025-02-01","2025-01-25","pct wk covid lab det","quantile",0.9,5.4775
"ab",-1,"2025-02-01","2025-01-25","pct wk covid lab det","quantile",0.975,6.34
"ab",-1,"2025-02-01","2025-01-25","pct wk flu lab det","quantile",0.025,7.55
"ab",-1,"2025-02-01","2025-01-25","pct wk flu lab det","quantile",0.1,8.83
"ab",-1,"2025-02-01","2025-01-25","pct wk flu lab det","quantile",0.25,10.7825
"ab",-1,"2025-02-01","2025-01-25","pct wk flu lab det","quantile",0.5,13.665
"ab",-1,"2025-02-01","2025-01-25","pct wk flu lab det","quantile",0.75,16.8225
"ab",-1,"2025-02-01","2025-01-25","pct wk flu lab det","quantile",0.9,18.9
"ab",-1,"2025-02-01","2025-01-25","pct wk flu lab det","quantile",0.975,20.5275
"ab",-1,"2025-02-01","2025-01-25","pct wk rsv lab det","quantile",0.025,4.425
"ab",-1,"2025-02-01","2025-01-25","pct wk rsv lab det","quantile",0.1,5.5025
"ab",-1,"2025-02-01","2025-01-25","pct wk rsv lab det","quantile",0.25,6.6125
"ab",-1,"2025-02-01","2025-01-25","pct wk rsv lab det","quantile",0.5,9.0875
"ab",-1,"2025-02-01","2025-01-25","pct wk rsv lab det","quantile",0.75,11.2875
"ab",-1,"2025-02-01","2025-01-25","pct wk rsv lab det","quantile",0.9,12.5475
"ab",-1,"2025-02-01","2025-01-25","pct wk rsv lab det","quantile",0.975,13.8
"ab",0,"2025-02-01","2025-02-01","pct wk covid lab det","quantile",0.025,1.85
"ab",0,"2025-02-01","2025-02-01","pct wk covid lab det","quantile",0.1,2.2
"ab",0,"2025-02-01","2025-02-01","pct wk covid lab det","quantile",0.25,2.725
"ab",0,"2025-02-01","2025-02-01","pct wk covid lab det","quantile",0.5,3.715
"ab",0,"2025-02-01","2025-02-01","pct wk covid lab det","quantile",0.75,4.705
"ab",0,"2025-02-01","2025-02-01","pct wk covid lab det","quantile",0.9,5.55
"ab",0,"2025-02-01","2025-02-01","pct wk covid lab det","quantile",0.975,6.22
"ab",0,"2025-02-01","2025-02-01","pct wk flu lab det","quantile",0.025,7.35
"ab",0,"2025-02-01","2025-02-01","pct wk flu lab det","quantile",0.1,8.5675
"ab",0,"2025-02-01","2025-02-01","pct wk flu lab det","quantile",0.25,10.875
"ab",0,"2025-02-01","2025-02-01","pct wk flu lab det","quantile",0.5,14.5225
"ab",0,"2025-02-01","2025-02-01","pct wk flu lab det","quantile",0.75,17.645
"ab",0,"2025-02-01","2025-02-01","pct wk flu lab det","quantile",0.9,19.7025
"ab",0,"2025-02-01","2025-02-01","pct wk flu lab det","quantile",0.975,24.7375
"ab",0,"2025-02-01","2025-02-01","pct wk rsv lab det","quantile",0.025,3.95
"ab",0,"2025-02-01","2025-02-01","pct wk rsv lab det","quantile",0.1,5.1125
"ab",0,"2025-02-01","2025-02-01","pct wk rsv lab det","quantile",0.25,6.57
"ab",0,"2025-02-01","2025-02-01","pct wk rsv lab det","quantile",0.5,9.0375
"ab",0,"2025-02-01","2025-02-01","pct wk rsv lab det","quantile",0.75,11.68
"ab",0,"2025-02-01","2025-02-01","pct wk rsv lab det","quantile",0.9,13.2125
"ab",0,"2025-02-01","2025-02-01","pct wk rsv lab det","quantile",0.975,14.75
"ab",1,"2025-02-01","2025-02-08","pct wk covid lab det","quantile",0.025,1.75
"ab",1,"2025-02-01","2025-02-08","pct wk covid lab det","quantile",0.1,2.05
"ab",1,"2025-02-01","2025-02-08","pct wk covid lab det","quantile",0.25,2.325
"ab",1,"2025-02-01","2025-02-08","pct wk covid lab det","quantile",0.5,3.415
"ab",1,"2025-02-01","2025-02-08","pct wk covid lab det","quantile",0.75,4.405
"ab",1,"2025-02-01","2025-02-08","pct wk covid lab det","quantile",0.9,5.485
