"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.025,0.25
"ab",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.1,0.25
"ab",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.25,0.4
"ab",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.5,1.15
"ab",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.75,1.925
"ab",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.9,2.35
"ab",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.975,2.9
"ab",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.025,9.15
"ab",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.1,10.075
"ab",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.25,12.45
"ab",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.5,15.25
"ab",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.75,18.425
"ab",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.9,20.45
"ab",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.975,22.1
"ab",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.025,0.5
"ab",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.1,0.5
"ab",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.25,0.875
"ab",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.5,1.6
"ab",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.75,2.5
"ab",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.9,3.4
"ab",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.975,3.85
"ab",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.025,0.2
"ab",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.1,0.2
"ab",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.25,0.384
"ab",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.5,0.828
"ab",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.75,1.242
"ab",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.9,1.77
"ab",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.975,2.442
"ab",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.025,7.586
"ab",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.1,9.082
"ab",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.25,11.286
"ab",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.5,14.302
"ab",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.75,17.274
"ab",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.9,19.256
"ab",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.975,22.598
"ab",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.025,0.2
"ab",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.1,0.26
"ab",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.25,0.54
"ab",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.5,1.3
"ab",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.75,1.856
"ab",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.9,2.652
"ab",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.975,3.272
"ab",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.025,0.2
"ab",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.1,0.262
"ab",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.25,0.48
"ab",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.5,0.87
"ab",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.75,1.332
"ab",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.9,2.042
"ab",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.975,2.626
"ab",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.025,6.332
"ab",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.1,7.91
"ab",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.25,10.22
"ab",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.5,13.572
"ab",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.75,16.482
"ab",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.9,18.654
"ab",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.975,24.78
"ab",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.025,0.2
"ab",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.1,0.26
"ab",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.25,0.56
"ab",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.5,1.22
"ab",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.75,1.72
"ab",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.9,2.384
"ab",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.975,3.242
"ab",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.025,0.2
"ab",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.1,0.254
"ab",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.25,0.404
"ab",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.5,0.802
"ab",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.75,1.2
"ab",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.9,1.88
"ab",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.975,2.664
"ab",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.025,5.158
"ab",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.1,7.196
"ab",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.25,9.218
"ab",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.5,12.708
"ab",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.75,15.622
"ab",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.9,20.008
"ab",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.975,34.558
"ab",2,"2025-04-12","2025-04-26","pct wk rsv lab det","quantile",0.025,0.2
"ab",2,"2025-04-12","2025-04-26","pct wk rsv lab det","quantile",0.1,0.24
"ab",2,"2025-04-12","2025-04-26","pct wk rsv lab det","quantile",0.25,0.52
"ab",2,"2025-04-12","2025-04-26","pct wk rsv lab det","quantile",0.5,1.18
"ab",2,"2025-04-12","2025-04-26","pct wk rsv lab det","quantile",0.75,1.74
"ab",2,"2025-04-12","2025-04-26","pct wk rsv lab det","quantile",0.9,2.2
"ab",2,"2025-04-12","2025-04-26","pct wk rsv lab det","quantile",0.975,2.87
"ab",3,"2025-04-12","2025-05-03","pct wk covid lab det","quantile",0.025,0.2
"ab",3,"2025-04-12","2025-05-03","pct wk covid lab det","quantile",0.1,0.2
"ab",3,"2025-04-12","2025-05-03","pct wk covid lab det","quantile",0.25,0.35
"ab",3,"2025-04-12","2025-05-03","pct wk covid lab det","quantile",0.5,0.732
"ab",3,"2025-04-12","2025-05-03","pct wk covid lab det","quantile",0.75,1.162
"ab",3,"2025-04-12","2025-05-03","pct wk covid lab det","quantile",0.9,1.86
"ab",3,"2025-04-12","2025-05-03","pct wk covid lab det","quantile",0.975,2.96
"ab",3,"2025-04-12","2025-05-03","pct wk flu lab det","quantile",0.025,4.654
"ab",3,"2025-04-12","2025-05-03","pct wk flu lab det","quantile",0.1,6.536
"ab",3,"2025-04-12","2025-05-03","pct wk flu lab det","quantile",0.25,8.264
"ab",3,"2025-04-12","2025-05-03","pct wk flu lab det","quantile",0.5,11.988
"ab",3,"2025-04-12","2025-05-03","pct wk flu lab det","quantile",0.75,15.366
"ab",3,"2025-04-12","2025-05-03","pct wk flu lab det","quantile",0.9,16.946
"ab",3,"2025-04-12","2025-05-03","pct wk flu lab det","quantile",0.975,24.31
"ab",3,"2025-04-12","2025-05-03","pct wk rsv lab det","quantile",0.025,0.2
"ab",3,"2025-04-12","2025-05-03","pct wk rsv lab det","quantile",0.1,0.24
"ab",3,"2025-04-12","2025-05-03","pct wk rsv lab det","quantile",0.25,0.5
"ab",3,"2025-04-12","2025-05-03","pct wk rsv lab det","quantile",0.5,1.16
"ab",3,"2025-04-12","2025-05-03","pct wk rsv lab det","quantile",0.75,1.7
"ab",3,"2025-04-12","2025-05-03","pct wk rsv lab det","quantile",0.9,2.4
"ab",3,"2025-04-12","2025-05-03","pct wk rsv lab det","quantile",0.975,2.88
"atlantic",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.025,0.35
"atlantic",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.1,0.566666666666667
"atlantic",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.25,0.8
"atlantic",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.5,2.2
"atlantic",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.75,2.77666666666667
"atlantic",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.9,3.69566666666667
"atlantic",-1,"2025-04-12","2025-04-05","pct wk covid lab det","quantile",0.975,4.925
"atlantic",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.025,7.84
"atlantic",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.1,9.754
"atlantic",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.25,13.555
"atlantic",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.5,18.25
"atlantic",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.75,21.6
"atlantic",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.9,23.4833333333333
"atlantic",-1,"2025-04-12","2025-04-05","pct wk flu lab det","quantile",0.975,25.05
"atlantic",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.025,0.5
"atlantic",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.1,0.8
"atlantic",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.25,1.585
"atlantic",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.5,3.13333333333333
"atlantic",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.75,4.13333333333333
"atlantic",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.9,4.995
"atlantic",-1,"2025-04-12","2025-04-05","pct wk rsv lab det","quantile",0.975,6.37433333333333
"atlantic",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.025,0.829423451533322
"atlantic",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.1,1.17110402743376
"atlantic",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.25,1.59685249978578
"atlantic",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.5,2.42814393793026
"atlantic",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.75,3.29796459724301
"atlantic",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.9,4.30697817074307
"atlantic",0,"2025-04-12","2025-04-12","pct wk covid lab det","quantile",0.975,5.05303693751469
"atlantic",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.025,8.57681450105083
"atlantic",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.1,10.4818425180402
"atlantic",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.25,13.2168402116262
"atlantic",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.5,16.8495121917204
"atlantic",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.75,19.872355900124
"atlantic",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.9,23.5325628597569
"atlantic",0,"2025-04-12","2025-04-12","pct wk flu lab det","quantile",0.975,28.0428899116385
"atlantic",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.025,1.50045859054277
"atlantic",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.1,2.08361509549686
"atlantic",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.25,2.68858968475807
"atlantic",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.5,3.54861696827717
"atlantic",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.75,4.74322328930883
"atlantic",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.9,5.97015059063797
"atlantic",0,"2025-04-12","2025-04-12","pct wk rsv lab det","quantile",0.975,7.25016473205765
"atlantic",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.025,0.660017079223741
"atlantic",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.1,1.08300237417116
"atlantic",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.25,1.49170558659592
"atlantic",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.5,2.53829256448575
"atlantic",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.75,3.46857176439352
"atlantic",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.9,4.50276978014675
"atlantic",1,"2025-04-12","2025-04-19","pct wk covid lab det","quantile",0.975,5.55374380250422
"atlantic",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.025,6.64087905628214
"atlantic",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.1,9.03501449200495
"atlantic",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.25,11.6150955376048
"atlantic",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.5,15.4141419602719
"atlantic",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.75,19.0963053544269
"atlantic",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.9,23.1199986174771
"atlantic",1,"2025-04-12","2025-04-19","pct wk flu lab det","quantile",0.975,29.8251093484915
"atlantic",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.025,1.35437183661116
"atlantic",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.1,1.78993615299718
"atlantic",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.25,2.52385811369281
"atlantic",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.5,3.41090358335992
"atlantic",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.75,4.73443489320836
"atlantic",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.9,5.92678773194736
"atlantic",1,"2025-04-12","2025-04-19","pct wk rsv lab det","quantile",0.975,8.22671368278559
"atlantic",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.025,0.760341506348945
"atlantic",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.1,1.1564954221959
"atlantic",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.25,1.67225847929106
"atlantic",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.5,2.79717594311615
"atlantic",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.75,3.74804765100016
"atlantic",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.9,4.66378816178833
"atlantic",2,"2025-04-12","2025-04-26","pct wk covid lab det","quantile",0.975,6.44376057947298
"atlantic",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.025,4.98924866316798
"atlantic",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.1,7.12027344364176
"atlantic",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.25,9.72366816100196
"atlantic",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.5,13.6790532978558
"atlantic",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.75,18.2925297141385
"atlantic",2,"2025-04-12","2025-04-26","pct wk flu lab det","quantile",0.9,22.7726741847205
