"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-02-15","2025-02-08","pct wk covid lab det","quantile",0.025,0
"ab",-1,"2025-02-15","2025-02-08","pct wk covid lab det","quantile",0.1,0.0666666666666667
"ab",-1,"2025-02-15","2025-02-08","pct wk covid lab det","quantile",0.25,0.7
"ab",-1,"2025-02-15","2025-02-08","pct wk covid lab det","quantile",0.5,1.63333333333333
"ab",-1,"2025-02-15","2025-02-08","pct wk covid lab det","quantile",0.75,3
"ab",-1,"2025-02-15","2025-02-08","pct wk covid lab det","quantile",0.9,3.53333333333333
"ab",-1,"2025-02-15","2025-02-08","pct wk covid lab det","quantile",0.975,4.13333333333333
"ab",-1,"2025-02-15","2025-02-08","pct wk flu lab det","quantile",0.025,6.9
"ab",-1,"2025-02-15","2025-02-08","pct wk flu lab det","quantile",0.1,8.26666666666667
"ab",-1,"2025-02-15","2025-02-08","pct wk flu lab det","quantile",0.25,10.8333333333333
"ab",-1,"2025-02-15","2025-02-08","pct wk flu lab det","quantile",0.5,14.4333333333333
"ab",-1,"2025-02-15","2025-02-08","pct wk flu lab det","quantile",0.75,18.4333333333333
"ab",-1,"2025-02-15","2025-02-08","pct wk flu lab det","quantile",0.9,20.6
"ab",-1,"2025-02-15","2025-02-08","pct wk flu lab det","quantile",0.975,22.2666666666667
"ab",-1,"2025-02-15","2025-02-08","pct wk rsv lab det","quantile",0.025,1.36666666666667
"ab",-1,"2025-02-15","2025-02-08","pct wk rsv lab det","quantile",0.1,2.2
"ab",-1,"2025-02-15","2025-02-08","pct wk rsv lab det","quantile",0.25,3.6
"ab",-1,"2025-02-15","2025-02-08","pct wk rsv lab det","quantile",0.5,5.33333333333333
"ab",-1,"2025-02-15","2025-02-08","pct wk rsv lab det","quantile",0.75,7.13333333333333
"ab",-1,"2025-02-15","2025-02-08","pct wk rsv lab det","quantile",0.9,8.46666666666667
"ab",-1,"2025-02-15","2025-02-08","pct wk rsv lab det","quantile",0.975,9.63333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk covid lab det","quantile",0.025,0.2
"ab",0,"2025-02-15","2025-02-15","pct wk covid lab det","quantile",0.1,0.633333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk covid lab det","quantile",0.25,1.06666666666667
"ab",0,"2025-02-15","2025-02-15","pct wk covid lab det","quantile",0.5,2.13333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk covid lab det","quantile",0.75,2.86666666666667
"ab",0,"2025-02-15","2025-02-15","pct wk covid lab det","quantile",0.9,3.23333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk covid lab det","quantile",0.975,4.03333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk flu lab det","quantile",0.025,7.83333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk flu lab det","quantile",0.1,9.56666666666667
"ab",0,"2025-02-15","2025-02-15","pct wk flu lab det","quantile",0.25,11.8666666666667
"ab",0,"2025-02-15","2025-02-15","pct wk flu lab det","quantile",0.5,15.9666666666667
"ab",0,"2025-02-15","2025-02-15","pct wk flu lab det","quantile",0.75,19.8333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk flu lab det","quantile",0.9,22.5666666666667
"ab",0,"2025-02-15","2025-02-15","pct wk flu lab det","quantile",0.975,24.0666666666667
"ab",0,"2025-02-15","2025-02-15","pct wk rsv lab det","quantile",0.025,1.83333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk rsv lab det","quantile",0.1,2.6
"ab",0,"2025-02-15","2025-02-15","pct wk rsv lab det","quantile",0.25,4
"ab",0,"2025-02-15","2025-02-15","pct wk rsv lab det","quantile",0.5,6.03333333333333
"ab",0,"2025-02-15","2025-02-15","pct wk rsv lab det","quantile",0.75,7.8
"ab",0,"2025-02-15","2025-02-15","pct wk rsv lab det","quantile",0.9,9.06666666666667
"ab",0,"2025-02-15","2025-02-15","pct wk rsv lab det","quantile",0.975,10.1666666666667
"ab",1,"2025-02-15","2025-02-22","pct wk covid lab det","quantile",0.025,0.0333333333333333
"ab",1,"2025-02-15","2025-02-22","pct wk covid lab det","quantile",0.1,0.433333333333333
"ab",1,"2025-02-15","2025-02-22","pct wk covid lab det","quantile",0.25,0.8
