"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-03-01","2025-02-22","pct wk covid lab det","quantile",0.025,0.5
"ab",-1,"2025-03-01","2025-02-22","pct wk covid lab det","quantile",0.1,0.5
"ab",-1,"2025-03-01","2025-02-22","pct wk covid lab det","quantile",0.25,0.825
"ab",-1,"2025-03-01","2025-02-22","pct wk covid lab det","quantile",0.5,1.575
"ab",-1,"2025-03-01","2025-02-22","pct wk covid lab det","quantile",0.75,2.325
"ab",-1,"2025-03-01","2025-02-22","pct wk covid lab det","quantile",0.9,2.975
"ab",-1,"2025-03-01","2025-02-22","pct wk covid lab det","quantile",0.975,3.45
"ab",-1,"2025-03-01","2025-02-22","pct wk flu lab det","quantile",0.025,9.55
"ab",-1,"2025-03-01","2025-02-22","pct wk flu lab det","quantile",0.1,11.1
"ab",-1,"2025-03-01","2025-02-22","pct wk flu lab det","quantile",0.25,13.25
"ab",-1,"2025-03-01","2025-02-22","pct wk flu lab det","quantile",0.5,16.7
"ab",-1,"2025-03-01","2025-02-22","pct wk flu lab det","quantile",0.75,20.2
"ab",-1,"2025-03-01","2025-02-22","pct wk flu lab det","quantile",0.9,22.8
"ab",-1,"2025-03-01","2025-02-22","pct wk flu lab det","quantile",0.975,24.225
"ab",-1,"2025-03-01","2025-02-22","pct wk rsv lab det","quantile",0.025,1.575
"ab",-1,"2025-03-01","2025-02-22","pct wk rsv lab det","quantile",0.1,2.125
"ab",-1,"2025-03-01","2025-02-22","pct wk rsv lab det","quantile",0.25,3.075
"ab",-1,"2025-03-01","2025-02-22","pct wk rsv lab det","quantile",0.5,4.4
"ab",-1,"2025-03-01","2025-02-22","pct wk rsv lab det","quantile",0.75,5.675
"ab",-1,"2025-03-01","2025-02-22","pct wk rsv lab det","quantile",0.9,7
"ab",-1,"2025-03-01","2025-02-22","pct wk rsv lab det","quantile",0.975,7.575
"ab",0,"2025-03-01","2025-03-01","pct wk covid lab det","quantile",0.025,0.382
"ab",0,"2025-03-01","2025-03-01","pct wk covid lab det","quantile",0.1,0.662
"ab",0,"2025-03-01","2025-03-01","pct wk covid lab det","quantile",0.25,0.962
"ab",0,"2025-03-01","2025-03-01","pct wk covid lab det","quantile",0.5,1.472
"ab",0,"2025-03-01","2025-03-01","pct wk covid lab det","quantile",0.75,1.978
"ab",0,"2025-03-01","2025-03-01","pct wk covid lab det","quantile",0.9,2.29
"ab",0,"2025-03-01","2025-03-01","pct wk covid lab det","quantile",0.975,3.646
"ab",0,"2025-03-01","2025-03-01","pct wk flu lab det","quantile",0.025,10.25
"ab",0,"2025-03-01","2025-03-01","pct wk flu lab det","quantile",0.1,12.246
"ab",0,"2025-03-01","2025-03-01","pct wk flu lab det","quantile",0.25,14.274
