"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-03-15","2025-03-08","pct wk covid lab det","quantile",0.025,0.25
"ab",-1,"2025-03-15","2025-03-08","pct wk covid lab det","quantile",0.1,0.25
"ab",-1,"2025-03-15","2025-03-08","pct wk covid lab det","quantile",0.25,0.4
"ab",-1,"2025-03-15","2025-03-08","pct wk covid lab det","quantile",0.5,1.375
"ab",-1,"2025-03-15","2025-03-08","pct wk covid lab det","quantile",0.75,1.8
"ab",-1,"2025-03-15","2025-03-08","pct wk covid lab det","quantile",0.9,2.575
"ab",-1,"2025-03-15","2025-03-08","pct wk covid lab det","quantile",0.975,3.075
"ab",-1,"2025-03-15","2025-03-08","pct wk flu lab det","quantile",0.025,10.7
"ab",-1,"2025-03-15","2025-03-08","pct wk flu lab det","quantile",0.1,12.2
"ab",-1,"2025-03-15","2025-03-08","pct wk flu lab det","quantile",0.25,14.175
"ab",-1,"2025-03-15","2025-03-08","pct wk flu lab det","quantile",0.5,17.35
"ab",-1,"2025-03-15","2025-03-08","pct wk flu lab det","quantile",0.75,20.95
"ab",-1,"2025-03-15","2025-03-08","pct wk flu lab det","quantile",0.9,23.05
"ab",-1,"2025-03-15","2025-03-08","pct wk flu lab det","quantile",0.975,24.875
"ab",-1,"2025-03-15","2025-03-08","pct wk rsv lab det","quantile",0.025,0.75
"ab",-1,"2025-03-15","2025-03-08","pct wk rsv lab det","quantile",0.1,1.2
"ab",-1,"2025-03-15","2025-03-08","pct wk rsv lab det","quantile",0.25,1.9
"ab",-1,"2025-03-15","2025-03-08","pct wk rsv lab det","quantile",0.5,2.9
"ab",-1,"2025-03-15","2025-03-08","pct wk rsv lab det","quantile",0.75,3.875
"ab",-1,"2025-03-15","2025-03-08","pct wk rsv lab det","quantile",0.9,4.9
"ab",-1,"2025-03-15","2025-03-08","pct wk rsv lab det","quantile",0.975,5.575
"ab",0,"2025-03-15","2025-03-15","pct wk covid lab det","quantile",0.025,0.2
"ab",0,"2025-03-15","2025-03-15","pct wk covid lab det","quantile",0.1,0.24
