"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.025,0.5
"ab",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.1,0.525
"ab",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.25,0.925
"ab",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.5,1.65
"ab",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.75,2.35
"ab",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.9,3.3
"ab",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.975,3.8
"ab",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.025,8.9
"ab",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.1,10
"ab",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.25,12.35
"ab",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.5,15.45
"ab",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.75,18.65
"ab",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.9,20.775
"ab",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.975,22.65
"ab",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.025,2.2
"ab",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.1,2.8
"ab",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.25,3.775
"ab",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.5,5.075
"ab",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.75,6.875
"ab",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.9,7.65
"ab",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.975,8.725
"ab",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.025,0.5
"ab",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.1,0.775
"ab",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.25,1.1
"ab",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.5,1.625
"ab",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.75,2.15
"ab",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.9,2.925
"ab",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.975,4.05
"ab",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.025,9.025
"ab",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.1,10.675
"ab",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.25,13.125
"ab",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.5,16.15
"ab",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.75,20.2
"ab",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.9,22.9
"ab",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.975,27.9
"ab",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.025,2.025
"ab",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.1,2.575
"ab",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.25,3.625
"ab",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.5,4.9
"ab",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.75,6.7
"ab",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.9,7.675
"ab",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.975,9
"ab",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.025,0.5
"ab",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.1,0.725
"ab",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.25,1.025
"ab",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.5,1.525
"ab",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.75,2.025
"ab",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.9,2.8
"ab",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.975,4.9
"ab",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.025,9.125
"ab",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.1,10.725
"ab",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.25,13.575
"ab",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.5,17.3
"ab",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.75,21.325
"ab",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.9,24.65
"ab",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.975,31.275
"ab",1,"2025-02-22","2025-03-01","pct wk rsv lab det","quantile",0.025,1.475
"ab",1,"2025-02-22","2025-03-01","pct wk rsv lab det","quantile",0.1,2.125
"ab",1,"2025-02-22","2025-03-01","pct wk rsv lab det","quantile",0.25,3.15
"ab",1,"2025-02-22","2025-03-01","pct wk rsv lab det","quantile",0.5,4.5
"ab",1,"2025-02-22","2025-03-01","pct wk rsv lab det","quantile",0.75,6.075
"ab",1,"2025-02-22","2025-03-01","pct wk rsv lab det","quantile",0.9,7.5
"ab",1,"2025-02-22","2025-03-01","pct wk rsv lab det","quantile",0.975,8.55
"ab",2,"2025-02-22","2025-03-08","pct wk covid lab det","quantile",0.025,0.5
"ab",2,"2025-02-22","2025-03-08","pct wk covid lab det","quantile",0.1,0.65
"ab",2,"2025-02-22","2025-03-08","pct wk covid lab det","quantile",0.25,0.925
"ab",2,"2025-02-22","2025-03-08","pct wk covid lab det","quantile",0.5,1.4
"ab",2,"2025-02-22","2025-03-08","pct wk covid lab det","quantile",0.75,1.9
"ab",2,"2025-02-22","2025-03-08","pct wk covid lab det","quantile",0.9,2.4
"ab",2,"2025-02-22","2025-03-08","pct wk covid lab det","quantile",0.975,5.225
"ab",2,"2025-02-22","2025-03-08","pct wk flu lab det","quantile",0.025,9.375
"ab",2,"2025-02-22","2025-03-08","pct wk flu lab det","quantile",0.1,11.075
"ab",2,"2025-02-22","2025-03-08","pct wk flu lab det","quantile",0.25,13.85
"ab",2,"2025-02-22","2025-03-08","pct wk flu lab det","quantile",0.5,17.55
"ab",2,"2025-02-22","2025-03-08","pct wk flu lab det","quantile",0.75,21.775
"ab",2,"2025-02-22","2025-03-08","pct wk flu lab det","quantile",0.9,25.475
"ab",2,"2025-02-22","2025-03-08","pct wk flu lab det","quantile",0.975,32.425
"ab",2,"2025-02-22","2025-03-08","pct wk rsv lab det","quantile",0.025,1.375
"ab",2,"2025-02-22","2025-03-08","pct wk rsv lab det","quantile",0.1,1.825
"ab",2,"2025-02-22","2025-03-08","pct wk rsv lab det","quantile",0.25,2.95
"ab",2,"2025-02-22","2025-03-08","pct wk rsv lab det","quantile",0.5,4.025
"ab",2,"2025-02-22","2025-03-08","pct wk rsv lab det","quantile",0.75,5.8
"ab",2,"2025-02-22","2025-03-08","pct wk rsv lab det","quantile",0.9,7.25
"ab",2,"2025-02-22","2025-03-08","pct wk rsv lab det","quantile",0.975,8.525
"ab",3,"2025-02-22","2025-03-15","pct wk covid lab det","quantile",0.025,0.5
"ab",3,"2025-02-22","2025-03-15","pct wk covid lab det","quantile",0.1,0.625
"ab",3,"2025-02-22","2025-03-15","pct wk covid lab det","quantile",0.25,0.875
"ab",3,"2025-02-22","2025-03-15","pct wk covid lab det","quantile",0.5,1.325
"ab",3,"2025-02-22","2025-03-15","pct wk covid lab det","quantile",0.75,1.825
"ab",3,"2025-02-22","2025-03-15","pct wk covid lab det","quantile",0.9,2.55
"ab",3,"2025-02-22","2025-03-15","pct wk covid lab det","quantile",0.975,5.925
"ab",3,"2025-02-22","2025-03-15","pct wk flu lab det","quantile",0.025,9.5
"ab",3,"2025-02-22","2025-03-15","pct wk flu lab det","quantile",0.1,11.5
"ab",3,"2025-02-22","2025-03-15","pct wk flu lab det","quantile",0.25,14.2
"ab",3,"2025-02-22","2025-03-15","pct wk flu lab det","quantile",0.5,19.225
"ab",3,"2025-02-22","2025-03-15","pct wk flu lab det","quantile",0.75,24.325
"ab",3,"2025-02-22","2025-03-15","pct wk flu lab det","quantile",0.9,28.025
"ab",3,"2025-02-22","2025-03-15","pct wk flu lab det","quantile",0.975,36.55
"ab",3,"2025-02-22","2025-03-15","pct wk rsv lab det","quantile",0.025,1.075
"ab",3,"2025-02-22","2025-03-15","pct wk rsv lab det","quantile",0.1,1.6
"ab",3,"2025-02-22","2025-03-15","pct wk rsv lab det","quantile",0.25,2.75
"ab",3,"2025-02-22","2025-03-15","pct wk rsv lab det","quantile",0.5,3.875
"ab",3,"2025-02-22","2025-03-15","pct wk rsv lab det","quantile",0.75,5.675
"ab",3,"2025-02-22","2025-03-15","pct wk rsv lab det","quantile",0.9,7.35
"ab",3,"2025-02-22","2025-03-15","pct wk rsv lab det","quantile",0.975,8.45
"atlantic",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.025,1.31666666666667
"atlantic",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.1,1.58333333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.25,2.73
"atlantic",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.5,4.41666666666667
"atlantic",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.75,5.08333333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.9,5.65
"atlantic",-1,"2025-02-22","2025-02-15","pct wk covid lab det","quantile",0.975,6.86333333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.025,9.5595
"atlantic",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.1,11.1973333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.25,16.6533333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.5,22.3333333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.75,25.7833333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.9,27.6333333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk flu lab det","quantile",0.975,29.3166666666667
"atlantic",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.025,5.70833333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.1,7.178
"atlantic",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.25,8.8
"atlantic",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.5,11.3
"atlantic",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.75,13.4833333333333
"atlantic",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.9,14.5166666666667
"atlantic",-1,"2025-02-22","2025-02-15","pct wk rsv lab det","quantile",0.975,15.5558333333333
"atlantic",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.025,2.02582789064578
"atlantic",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.1,2.78259034378986
"atlantic",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.25,3.27113284486022
"atlantic",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.5,4.4504126361515
"atlantic",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.75,5.58592315133724
"atlantic",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.9,6.37887639841996
"atlantic",0,"2025-02-22","2025-02-22","pct wk covid lab det","quantile",0.975,8.0996364693362
"atlantic",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.025,11.1540312621788
"atlantic",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.1,13.4866594049571
"atlantic",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.25,18.0278658099034
"atlantic",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.5,22.8751716669042
"atlantic",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.75,27.1843786288525
"atlantic",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.9,31.2498319783398
"atlantic",0,"2025-02-22","2025-02-22","pct wk flu lab det","quantile",0.975,37.209107355644
"atlantic",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.025,5.35521377363663
"atlantic",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.1,6.76109864011466
"atlantic",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.25,8.45283482620901
"atlantic",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.5,10.6343488093282
"atlantic",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.75,12.7647827723935
"atlantic",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.9,14.225554791376
"atlantic",0,"2025-02-22","2025-02-22","pct wk rsv lab det","quantile",0.975,17.3964146325884
"atlantic",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.025,1.99711670069377
"atlantic",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.1,2.5903414536399
"atlantic",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.25,3.36385762595658
"atlantic",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.5,4.73038565900019
"atlantic",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.75,5.92690533690486
"atlantic",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.9,6.78275419024643
"atlantic",1,"2025-02-22","2025-03-01","pct wk covid lab det","quantile",0.975,8.59330292236319
"atlantic",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.025,12.5391863779422
"atlantic",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.1,14.6494784214794
"atlantic",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.25,19.319859579705
"atlantic",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.5,24.6983644151918
"atlantic",1,"2025-02-22","2025-03-01","pct wk flu lab det","quantile",0.75,30.6594608790141
