"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-02-08","2025-02-01","pct wk covid lab det","quantile",0.025,0.75
"ab",-1,"2025-02-08","2025-02-01","pct wk covid lab det","quantile",0.1,0.975
"ab",-1,"2025-02-08","2025-02-01","pct wk covid lab det","quantile",0.25,1.675
"ab",-1,"2025-02-08","2025-02-01","pct wk covid lab det","quantile",0.5,2.575
"ab",-1,"2025-02-08","2025-02-01","pct wk covid lab det","quantile",0.75,3.735
"ab",-1,"2025-02-08","2025-02-01","pct wk covid lab det","quantile",0.9,4.74
"ab",-1,"2025-02-08","2025-02-01","pct wk covid lab det","quantile",0.975,5.5525
"ab",-1,"2025-02-08","2025-02-01","pct wk flu lab det","quantile",0.025,7.475
"ab",-1,"2025-02-08","2025-02-01","pct wk flu lab det","quantile",0.1,8.785
"ab",-1,"2025-02-08","2025-02-01","pct wk flu lab det","quantile",0.25,10.525
"ab",-1,"2025-02-08","2025-02-01","pct wk flu lab det","quantile",0.5,13.79
"ab",-1,"2025-02-08","2025-02-01","pct wk flu lab det","quantile",0.75,16.7775
"ab",-1,"2025-02-08","2025-02-01","pct wk flu lab det","quantile",0.9,18.8425
"ab",-1,"2025-02-08","2025-02-01","pct wk flu lab det","quantile",0.975,20.7025
"ab",-1,"2025-02-08","2025-02-01","pct wk rsv lab det","quantile",0.025,3.7
"ab",-1,"2025-02-08","2025-02-01","pct wk rsv lab det","quantile",0.1,4.35
"ab",-1,"2025-02-08","2025-02-01","pct wk rsv lab det","quantile",0.25,5.26
"ab",-1,"2025-02-08","2025-02-01","pct wk rsv lab det","quantile",0.5,7.255
"ab",-1,"2025-02-08","2025-02-01","pct wk rsv lab det","quantile",0.75,9.5475
"ab",-1,"2025-02-08","2025-02-01","pct wk rsv lab det","quantile",0.9,11.3425
"ab",-1,"2025-02-08","2025-02-01","pct wk rsv lab det","quantile",0.975,12.1975
"ab",0,"2025-02-08","2025-02-08","pct wk covid lab det","quantile",0.025,1.2
"ab",0,"2025-02-08","2025-02-08","pct wk covid lab det","quantile",0.1,1.55
"ab",0,"2025-02-08","2025-02-08","pct wk covid lab det","quantile",0.25,2.1
"ab",0,"2025-02-08","2025-02-08","pct wk covid lab det","quantile",0.5,2.85
"ab",0,"2025-02-08","2025-02-08","pct wk covid lab det","quantile",0.75,3.805
"ab",0,"2025-02-08","2025-02-08","pct wk covid lab det","quantile",0.9,4.6825
"ab",0,"2025-02-08","2025-02-08","pct wk covid lab det","quantile",0.975,6.6725
"ab",0,"2025-02-08","2025-02-08","pct wk flu lab det","quantile",0.025,6.925
"ab",0,"2025-02-08","2025-02-08","pct wk flu lab det","quantile",0.1,8.76
"ab",0,"2025-02-08","2025-02-08","pct wk flu lab det","quantile",0.25,11.15
"ab",0,"2025-02-08","2025-02-08","pct wk flu lab det","quantile",0.5,14.465
"ab",0,"2025-02-08","2025-02-08","pct wk flu lab det","quantile",0.75,18.305
"ab",0,"2025-02-08","2025-02-08","pct wk flu lab det","quantile",0.9,21.07
"ab",0,"2025-02-08","2025-02-08","pct wk flu lab det","quantile",0.975,24.805
"ab",0,"2025-02-08","2025-02-08","pct wk rsv lab det","quantile",0.025,2.925
"ab",0,"2025-02-08","2025-02-08","pct wk rsv lab det","quantile",0.1,3.925
"ab",0,"2025-02-08","2025-02-08","pct wk rsv lab det","quantile",0.25,5.13
"ab",0,"2025-02-08","2025-02-08","pct wk rsv lab det","quantile",0.5,7.3625
"ab",0,"2025-02-08","2025-02-08","pct wk rsv lab det","quantile",0.75,9.8425
"ab",0,"2025-02-08","2025-02-08","pct wk rsv lab det","quantile",0.9,11.5825
"ab",0,"2025-02-08","2025-02-08","pct wk rsv lab det","quantile",0.975,12.8225
"ab",1,"2025-02-08","2025-02-15","pct wk covid lab det","quantile",0.025,0.925
"ab",1,"2025-02-08","2025-02-15","pct wk covid lab det","quantile",0.1,1.375
"ab",1,"2025-02-08","2025-02-15","pct wk covid lab det","quantile",0.25,1.925
"ab",1,"2025-02-08","2025-02-15","pct wk covid lab det","quantile",0.5,2.635
"ab",1,"2025-02-08","2025-02-15","pct wk covid lab det","quantile",0.75,3.5725
"ab",1,"2025-02-08","2025-02-15","pct wk covid lab det","quantile",0.9,4.6425
"ab",1,"2025-02-08","2025-02-15","pct wk covid lab det","quantile",0.975,7.4
"ab",1,"2025-02-08","2025-02-15","pct wk flu lab det","quantile",0.025,7.15
"ab",1,"2025-02-08","2025-02-15","pct wk flu lab det","quantile",0.1,8.6925
"ab",1,"2025-02-08","2025-02-15","pct wk flu lab det","quantile",0.25,11.275
