"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-05-03","2025-04-26","pct wk covid lab det","quantile",0.025,0.5
"ab",-1,"2025-05-03","2025-04-26","pct wk covid lab det","quantile",0.1,0.5
"ab",-1,"2025-05-03","2025-04-26","pct wk covid lab det","quantile",0.25,1
"ab",-1,"2025-05-03","2025-04-26","pct wk covid lab det","quantile",0.5,1.5
"ab",-1,"2025-05-03","2025-04-26","pct wk covid lab det","quantile",0.75,2
"ab",-1,"2025-05-03","2025-04-26","pct wk covid lab det","quantile",0.9,2.5
"ab",-1,"2025-05-03","2025-04-26","pct wk covid lab det","quantile",0.975,2.5
"ab",-1,"2025-05-03","2025-04-26","pct wk flu lab det","quantile",0.025,4
"ab",-1,"2025-05-03","2025-04-26","pct wk flu lab det","quantile",0.1,5.5
"ab",-1,"2025-05-03","2025-04-26","pct wk flu lab det","quantile",0.25,7.5
"ab",-1,"2025-05-03","2025-04-26","pct wk flu lab det","quantile",0.5,10.5
"ab",-1,"2025-05-03","2025-04-26","pct wk flu lab det","quantile",0.75,14.5
"ab",-1,"2025-05-03","2025-04-26","pct wk flu lab det","quantile",0.9,16.5
"ab",-1,"2025-05-03","2025-04-26","pct wk flu lab det","quantile",0.975,18.5
"ab",-1,"2025-05-03","2025-04-26","pct wk rsv lab det","quantile",0.025,0.5
"ab",-1,"2025-05-03","2025-04-26","pct wk rsv lab det","quantile",0.1,0.5
"ab",-1,"2025-05-03","2025-04-26","pct wk rsv lab det","quantile",0.25,0.5
"ab",-1,"2025-05-03","2025-04-26","pct wk rsv lab det","quantile",0.5,0.5
"ab",-1,"2025-05-03","2025-04-26","pct wk rsv lab det","quantile",0.75,1
"ab",-1,"2025-05-03","2025-04-26","pct wk rsv lab det","quantile",0.9,1.5
"ab",-1,"2025-05-03","2025-04-26","pct wk rsv lab det","quantile",0.975,1.5
"ab",0,"2025-05-03","2025-05-03","pct wk covid lab det","quantile",0.025,0.5
"ab",0,"2025-05-03","2025-05-03","pct wk covid lab det","quantile",0.1,0.5
"ab",0,"2025-05-03","2025-05-03","pct wk covid lab det","quantile",0.25,1
"ab",0,"2025-05-03","2025-05-03","pct wk covid lab det","quantile",0.5,2
"ab",0,"2025-05-03","2025-05-03","pct wk covid lab det","quantile",0.75,2.5
"ab",0,"2025-05-03","2025-05-03","pct wk covid lab det","quantile",0.9,2.5
"ab",0,"2025-05-03","2025-05-03","pct wk covid lab det","quantile",0.975,3
"ab",0,"2025-05-03","2025-05-03","pct wk flu lab det","quantile",0.025,3
"ab",0,"2025-05-03","2025-05-03","pct wk flu lab det","quantile",0.1,4.5
"ab",0,"2025-05-03","2025-05-03","pct wk flu lab det","quantile",0.25,6
"ab",0,"2025-05-03","2025-05-03","pct wk flu lab det","quantile",0.5,9.5
"ab",0,"2025-05-03","2025-05-03","pct wk flu lab det","quantile",0.75,14
"ab",0,"2025-05-03","2025-05-03","pct wk flu lab det","quantile",0.9,16.5
"ab",0,"2025-05-03","2025-05-03","pct wk flu lab det","quantile",0.975,21
"ab",0,"2025-05-03","2025-05-03","pct wk rsv lab det","quantile",0.025,0.5
"ab",0,"2025-05-03","2025-05-03","pct wk rsv lab det","quantile",0.1,0.5
"ab",0,"2025-05-03","2025-05-03","pct wk rsv lab det","quantile",0.25,0.5
