"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-04-05","2025-03-29","pct wk covid lab det","quantile",0.025,0.25
"ab",-1,"2025-04-05","2025-03-29","pct wk covid lab det","quantile",0.1,0.25
"ab",-1,"2025-04-05","2025-03-29","pct wk covid lab det","quantile",0.25,0.275
"ab",-1,"2025-04-05","2025-03-29","pct wk covid lab det","quantile",0.5,0.975
"ab",-1,"2025-04-05","2025-03-29","pct wk covid lab det","quantile",0.75,1.475
"ab",-1,"2025-04-05","2025-03-29","pct wk covid lab det","quantile",0.9,1.95
"ab",-1,"2025-04-05","2025-03-29","pct wk covid lab det","quantile",0.975,2.6
"ab",-1,"2025-04-05","2025-03-29","pct wk flu lab det","quantile",0.025,10.475
"ab",-1,"2025-04-05","2025-03-29","pct wk flu lab det","quantile",0.1,11.725
"ab",-1,"2025-04-05","2025-03-29","pct wk flu lab det","quantile",0.25,13.875
"ab",-1,"2025-04-05","2025-03-29","pct wk flu lab det","quantile",0.5,17.275
"ab",-1,"2025-04-05","2025-03-29","pct wk flu lab det","quantile",0.75,20.425
"ab",-1,"2025-04-05","2025-03-29","pct wk flu lab det","quantile",0.9,22.4
"ab",-1,"2025-04-05","2025-03-29","pct wk flu lab det","quantile",0.975,24.35
"ab",-1,"2025-04-05","2025-03-29","pct wk rsv lab det","quantile",0.025,0.5
"ab",-1,"2025-04-05","2025-03-29","pct wk rsv lab det","quantile",0.1,0.5
"ab",-1,"2025-04-05","2025-03-29","pct wk rsv lab det","quantile",0.25,0.825
"ab",-1,"2025-04-05","2025-03-29","pct wk rsv lab det","quantile",0.5,1.5
"ab",-1,"2025-04-05","2025-03-29","pct wk rsv lab det","quantile",0.75,2.5
"ab",-1,"2025-04-05","2025-03-29","pct wk rsv lab det","quantile",0.9,3.1
"ab",-1,"2025-04-05","2025-03-29","pct wk rsv lab det","quantile",0.975,3.575
"ab",0,"2025-04-05","2025-04-05","pct wk covid lab det","quantile",0.025,0.2
"ab",0,"2025-04-05","2025-04-05","pct wk covid lab det","quantile",0.1,0.2
"ab",0,"2025-04-05","2025-04-05","pct wk covid lab det","quantile",0.25,0.744072397743712
"ab",0,"2025-04-05","2025-04-05","pct wk covid lab det","quantile",0.5,1.68162497081663
"ab",0,"2025-04-05","2025-04-05","pct wk covid lab det","quantile",0.75,2.43917754388955
"ab",0,"2025-04-05","2025-04-05","pct wk covid lab det","quantile",0.9,3.08099225206485
"ab",0,"2025-04-05","2025-04-05","pct wk covid lab det","quantile",0.975,4.14178741567642
"ab",0,"2025-04-05","2025-04-05","pct wk flu lab det","quantile",0.025,6.92
"ab",0,"2025-04-05","2025-04-05","pct wk flu lab det","quantile",0.1,8.16706778148052
"ab",0,"2025-04-05","2025-04-05","pct wk flu lab det","quantile",0.25,10.9747689976351
"ab",0,"2025-04-05","2025-04-05","pct wk flu lab det","quantile",0.5,14.8543982089802
"ab",0,"2025-04-05","2025-04-05","pct wk flu lab det","quantile",0.75,18.6140274203253
"ab",0,"2025-04-05","2025-04-05","pct wk flu lab det","quantile",0.9,21.4617286364799
"ab",0,"2025-04-05","2025-04-05","pct wk flu lab det","quantile",0.975,26.7678693397683
"ab",0,"2025-04-05","2025-04-05","pct wk rsv lab det","quantile",0.025,0.2
"ab",0,"2025-04-05","2025-04-05","pct wk rsv lab det","quantile",0.1,0.5
"ab",0,"2025-04-05","2025-04-05","pct wk rsv lab det","quantile",0.25,0.86
"ab",0,"2025-04-05","2025-04-05","pct wk rsv lab det","quantile",0.5,1.84172435060126
"ab",0,"2025-04-05","2025-04-05","pct wk rsv lab det","quantile",0.75,3.16125685987729
"ab",0,"2025-04-05","2025-04-05","pct wk rsv lab det","quantile",0.9,4.23285731570262
"ab",0,"2025-04-05","2025-04-05","pct wk rsv lab det","quantile",0.975,5.19634182124178
"ab",1,"2025-04-05","2025-04-12","pct wk covid lab det","quantile",0.025,0.2
"ab",1,"2025-04-05","2025-04-12","pct wk covid lab det","quantile",0.1,0.2
"ab",1,"2025-04-05","2025-04-12","pct wk covid lab det","quantile",0.25,0.744072397743712
"ab",1,"2025-04-05","2025-04-12","pct wk covid lab det","quantile",0.5,1.64162497081663
"ab",1,"2025-04-05","2025-04-12","pct wk covid lab det","quantile",0.75,2.39917754388955
"ab",1,"2025-04-05","2025-04-12","pct wk covid lab det","quantile",0.9,3.24099225206485
"ab",1,"2025-04-05","2025-04-12","pct wk covid lab det","quantile",0.975,4.28178741567642
"ab",1,"2025-04-05","2025-04-12","pct wk flu lab det","quantile",0.025,5.8
"ab",1,"2025-04-05","2025-04-12","pct wk flu lab det","quantile",0.1,7.32706778148052
"ab",1,"2025-04-05","2025-04-12","pct wk flu lab det","quantile",0.25,9.7747689976351
"ab",1,"2025-04-05","2025-04-12","pct wk flu lab det","quantile",0.5,14.6743982089802
"ab",1,"2025-04-05","2025-04-12","pct wk flu lab det","quantile",0.75,18.4740274203253
"ab",1,"2025-04-05","2025-04-12","pct wk flu lab det","quantile",0.9,22.1817286364799
"ab",1,"2025-04-05","2025-04-12","pct wk flu lab det","quantile",0.975,28.0878693397683
"ab",1,"2025-04-05","2025-04-12","pct wk rsv lab det","quantile",0.025,0.2
"ab",1,"2025-04-05","2025-04-12","pct wk rsv lab det","quantile",0.1,0.34
"ab",1,"2025-04-05","2025-04-12","pct wk rsv lab det","quantile",0.25,0.82
"ab",1,"2025-04-05","2025-04-12","pct wk rsv lab det","quantile",0.5,1.80172435060126
"ab",1,"2025-04-05","2025-04-12","pct wk rsv lab det","quantile",0.75,3.14125685987729
"ab",1,"2025-04-05","2025-04-12","pct wk rsv lab det","quantile",0.9,3.99285731570262
"ab",1,"2025-04-05","2025-04-12","pct wk rsv lab det","quantile",0.975,5.97634182124178
"ab",2,"2025-04-05","2025-04-19","pct wk covid lab det","quantile",0.025,0.2
"ab",2,"2025-04-05","2025-04-19","pct wk covid lab det","quantile",0.1,0.2
"ab",2,"2025-04-05","2025-04-19","pct wk covid lab det","quantile",0.25,0.724072397743712
"ab",2,"2025-04-05","2025-04-19","pct wk covid lab det","quantile",0.5,1.62162497081663
"ab",2,"2025-04-05","2025-04-19","pct wk covid lab det","quantile",0.75,2.33917754388955
"ab",2,"2025-04-05","2025-04-19","pct wk covid lab det","quantile",0.9,3.20099225206485
