"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-05-17","2025-05-10","pct wk covid lab det","quantile",0.025,1
"ab",-1,"2025-05-17","2025-05-10","pct wk covid lab det","quantile",0.1,1
"ab",-1,"2025-05-17","2025-05-10","pct wk covid lab det","quantile",0.25,1.4
"ab",-1,"2025-05-17","2025-05-10","pct wk covid lab det","quantile",0.5,1.9
"ab",-1,"2025-05-17","2025-05-10","pct wk covid lab det","quantile",0.75,2.4
"ab",-1,"2025-05-17","2025-05-10","pct wk covid lab det","quantile",0.9,2.85
"ab",-1,"2025-05-17","2025-05-10","pct wk covid lab det","quantile",0.975,3.35
"ab",-1,"2025-05-17","2025-05-10","pct wk flu lab det","quantile",0.025,3.3
"ab",-1,"2025-05-17","2025-05-10","pct wk flu lab det","quantile",0.1,4.45
"ab",-1,"2025-05-17","2025-05-10","pct wk flu lab det","quantile",0.25,5.5
"ab",-1,"2025-05-17","2025-05-10","pct wk flu lab det","quantile",0.5,6.65
"ab",-1,"2025-05-17","2025-05-10","pct wk flu lab det","quantile",0.75,7.85
"ab",-1,"2025-05-17","2025-05-10","pct wk flu lab det","quantile",0.9,8.95
"ab",-1,"2025-05-17","2025-05-10","pct wk flu lab det","quantile",0.975,10.1
"ab",-1,"2025-05-17","2025-05-10","pct wk rsv lab det","quantile",0.025,0.5
"ab",-1,"2025-05-17","2025-05-10","pct wk rsv lab det","quantile",0.1,0.5
"ab",-1,"2025-05-17","2025-05-10","pct wk rsv lab det","quantile",0.25,0.5
"ab",-1,"2025-05-17","2025-05-10","pct wk rsv lab det","quantile",0.5,0.6
"ab",-1,"2025-05-17","2025-05-10","pct wk rsv lab det","quantile",0.75,1.15
"ab",-1,"2025-05-17","2025-05-10","pct wk rsv lab det","quantile",0.9,1.6
"ab",-1,"2025-05-17","2025-05-10","pct wk rsv lab det","quantile",0.975,2.15
"ab",0,"2025-05-17","2025-05-17","pct wk covid lab det","quantile",0.025,0.5
"ab",0,"2025-05-17","2025-05-17","pct wk covid lab det","quantile",0.1,1.35
"ab",0,"2025-05-17","2025-05-17","pct wk covid lab det","quantile",0.25,1.65
"ab",0,"2025-05-17","2025-05-17","pct wk covid lab det","quantile",0.5,2
"ab",0,"2025-05-17","2025-05-17","pct wk covid lab det","quantile",0.75,2.35
"ab",0,"2025-05-17","2025-05-17","pct wk covid lab det","quantile",0.9,2.7
"ab",0,"2025-05-17","2025-05-17","pct wk covid lab det","quantile",0.975,3.55
"ab",0,"2025-05-17","2025-05-17","pct wk flu lab det","quantile",0.025,3.3
"ab",0,"2025-05-17","2025-05-17","pct wk flu lab det","quantile",0.1,4.2
"ab",0,"2025-05-17","2025-05-17","pct wk flu lab det","quantile",0.25,5.05
"ab",0,"2025-05-17","2025-05-17","pct wk flu lab det","quantile",0.5,6.4
"ab",0,"2025-05-17","2025-05-17","pct wk flu lab det","quantile",0.75,7.25
"ab",0,"2025-05-17","2025-05-17","pct wk flu lab det","quantile",0.9,8.6
"ab",0,"2025-05-17","2025-05-17","pct wk flu lab det","quantile",0.975,11.45
"ab",0,"2025-05-17","2025-05-17","pct wk rsv lab det","quantile",0.025,0.5
"ab",0,"2025-05-17","2025-05-17","pct wk rsv lab det","quantile",0.1,0.5
"ab",0,"2025-05-17","2025-05-17","pct wk rsv lab det","quantile",0.25,0.5
"ab",0,"2025-05-17","2025-05-17","pct wk rsv lab det","quantile",0.5,0.65
"ab",0,"2025-05-17","2025-05-17","pct wk rsv lab det","quantile",0.75,0.9
"ab",0,"2025-05-17","2025-05-17","pct wk rsv lab det","quantile",0.9,1.1
"ab",0,"2025-05-17","2025-05-17","pct wk rsv lab det","quantile",0.975,1.4
"ab",1,"2025-05-17","2025-05-24","pct wk covid lab det","quantile",0.025,0.55
"ab",1,"2025-05-17","2025-05-24","pct wk covid lab det","quantile",0.1,1.4
"ab",1,"2025-05-17","2025-05-24","pct wk covid lab det","quantile",0.25,1.7
"ab",1,"2025-05-17","2025-05-24","pct wk covid lab det","quantile",0.5,2.05
"ab",1,"2025-05-17","2025-05-24","pct wk covid lab det","quantile",0.75,2.45
"ab",1,"2025-05-17","2025-05-24","pct wk covid lab det","quantile",0.9,3.3
"ab",1,"2025-05-17","2025-05-24","pct wk covid lab det","quantile",0.975,3.75
"ab",1,"2025-05-17","2025-05-24","pct wk flu lab det","quantile",0.025,2.9
"ab",1,"2025-05-17","2025-05-24","pct wk flu lab det","quantile",0.1,3.85
"ab",1,"2025-05-17","2025-05-24","pct wk flu lab det","quantile",0.25,4.65
"ab",1,"2025-05-17","2025-05-24","pct wk flu lab det","quantile",0.5,6
"ab",1,"2025-05-17","2025-05-24","pct wk flu lab det","quantile",0.75,6.85
"ab",1,"2025-05-17","2025-05-24","pct wk flu lab det","quantile",0.9,9.65
"ab",1,"2025-05-17","2025-05-24","pct wk flu lab det","quantile",0.975,15.55
"ab",1,"2025-05-17","2025-05-24","pct wk rsv lab det","quantile",0.025,0.5
"ab",1,"2025-05-17","2025-05-24","pct wk rsv lab det","quantile",0.1,0.5
"ab",1,"2025-05-17","2025-05-24","pct wk rsv lab det","quantile",0.25,0.5
"ab",1,"2025-05-17","2025-05-24","pct wk rsv lab det","quantile",0.5,0.6
"ab",1,"2025-05-17","2025-05-24","pct wk rsv lab det","quantile",0.75,0.8
"ab",1,"2025-05-17","2025-05-24","pct wk rsv lab det","quantile",0.9,1
"ab",1,"2025-05-17","2025-05-24","pct wk rsv lab det","quantile",0.975,1.3
"ab",2,"2025-05-17","2025-05-31","pct wk covid lab det","quantile",0.025,0.55
"ab",2,"2025-05-17","2025-05-31","pct wk covid lab det","quantile",0.1,0.9
"ab",2,"2025-05-17","2025-05-31","pct wk covid lab det","quantile",0.25,1.7
"ab",2,"2025-05-17","2025-05-31","pct wk covid lab det","quantile",0.5,2.1
"ab",2,"2025-05-17","2025-05-31","pct wk covid lab det","quantile",0.75,2.5
"ab",2,"2025-05-17","2025-05-31","pct wk covid lab det","quantile",0.9,3.35
"ab",2,"2025-05-17","2025-05-31","pct wk covid lab det","quantile",0.975,6.4
"ab",2,"2025-05-17","2025-05-31","pct wk flu lab det","quantile",0.025,2.2
"ab",2,"2025-05-17","2025-05-31","pct wk flu lab det","quantile",0.1,3.05
"ab",2,"2025-05-17","2025-05-31","pct wk flu lab det","quantile",0.25,3.8
"ab",2,"2025-05-17","2025-05-31","pct wk flu lab det","quantile",0.5,5.1
"ab",2,"2025-05-17","2025-05-31","pct wk flu lab det","quantile",0.75,6.9
"ab",2,"2025-05-17","2025-05-31","pct wk flu lab det","quantile",0.9,13.65
"ab",2,"2025-05-17","2025-05-31","pct wk flu lab det","quantile",0.975,15.5
"ab",2,"2025-05-17","2025-05-31","pct wk rsv lab det","quantile",0.025,0.5
"ab",2,"2025-05-17","2025-05-31","pct wk rsv lab det","quantile",0.1,0.5
