"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.025",3.94,"quantile"
"ab",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.1",4.57,"quantile"
"ab",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.25",5.35,"quantile"
"ab",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.5",6.14,"quantile"
"ab",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.75",6.94,"quantile"
"ab",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.9",7.71,"quantile"
"ab",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.975",8.35,"quantile"
"ab",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.025",3.03,"quantile"
"ab",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.1",4.06,"quantile"
"ab",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.25",5.03,"quantile"
"ab",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.5",6.14,"quantile"
"ab",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.75",7.26,"quantile"
"ab",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.9",8.23,"quantile"
"ab",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.975",9.26,"quantile"
"ab",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.025",2.34,"quantile"
"ab",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.1",3.61,"quantile"
"ab",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.25",4.8,"quantile"
"ab",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.5",6.14,"quantile"
"ab",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.75",7.5,"quantile"
"ab",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.9",8.68,"quantile"
"ab",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.975",9.95,"quantile"
"ab",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.025",1.73,"quantile"
"ab",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.1",3.21,"quantile"
"ab",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.25",4.59,"quantile"
"ab",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.5",6.14,"quantile"
"ab",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.75",7.7,"quantile"
"ab",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.9",9.06,"quantile"
"ab",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.975",10.54,"quantile"
"atlantic",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.025",2.72,"quantile"
"atlantic",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.1",4.49,"quantile"
"atlantic",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.25",5.41,"quantile"
"atlantic",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.5",6.5,"quantile"
"atlantic",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.75",7.59,"quantile"
"atlantic",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.9",8.52,"quantile"
"atlantic",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.975",10.29,"quantile"
"atlantic",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.025",1.29,"quantile"
"atlantic",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.1",3.34,"quantile"
"atlantic",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.25",4.88,"quantile"
"atlantic",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.5",6.5,"quantile"
"atlantic",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.75",8.13,"quantile"
"atlantic",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.9",9.68,"quantile"
"atlantic",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.975",11.77,"quantile"
"atlantic",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.025",0.14,"quantile"
"atlantic",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.1",2.55,"quantile"
"atlantic",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.25",4.47,"quantile"
"atlantic",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.5",6.5,"quantile"
"atlantic",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.75",8.53,"quantile"
"atlantic",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.9",10.45,"quantile"
"atlantic",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.975",12.86,"quantile"
"atlantic",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.1",1.93,"quantile"
"atlantic",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.25",4.13,"quantile"
"atlantic",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.5",6.5,"quantile"
"atlantic",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.75",8.85,"quantile"
"atlantic",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.9",11.11,"quantile"
"atlantic",3,2025-01-11,2025-02-01,"pct wk covid lab det","0.975",13.82,"quantile"
"bc",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.025",1.58,"quantile"
"bc",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.1",2.82,"quantile"
"bc",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.25",3.53,"quantile"
"bc",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.5",4.74,"quantile"
"bc",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.75",5.94,"quantile"
"bc",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.9",6.65,"quantile"
"bc",0,2025-01-11,2025-01-11,"pct wk covid lab det","0.975",7.89,"quantile"
"bc",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.025",0.3,"quantile"
"bc",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.1",1.84,"quantile"
"bc",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.25",3.21,"quantile"
"bc",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.5",4.74,"quantile"
"bc",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.75",6.26,"quantile"
"bc",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.9",7.64,"quantile"
"bc",1,2025-01-11,2025-01-18,"pct wk covid lab det","0.975",9.2,"quantile"
"bc",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.025",0,"quantile"
"bc",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.1",1.17,"quantile"
"bc",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.25",2.85,"quantile"
"bc",2,2025-01-11,2025-01-25,"pct wk covid lab det","0.5",4.74,"quantile"
