"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.025",1.15325,"quantile"
"ab",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.1",1.757,"quantile"
"ab",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.25",2.4925,"quantile"
"ab",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.5",3.33,"quantile"
"ab",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.75",4.1675,"quantile"
"ab",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.9",4.903,"quantile"
"ab",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.975",5.50675,"quantile"
"ab",1,2025-02-01,2025-02-08,"pct wk covid lab det","0.025",0.204839618396182,"quantile"
"ab",1,2025-02-01,2025-02-08,"pct wk covid lab det","0.1",1.23776419764198,"quantile"
"ab",1,2025-02-01,2025-02-08,"pct wk covid lab det","0.25",2.2064613896139,"quantile"
"ab",1,2025-02-01,2025-02-08,"pct wk covid lab det","0.5",3.33,"quantile"
"ab",1,2025-02-01,2025-02-08,"pct wk covid lab det","0.75",4.45924174241742,"quantile"
"ab",1,2025-02-01,2025-02-08,"pct wk covid lab det","0.9",5.41309261092611,"quantile"
"ab",1,2025-02-01,2025-02-08,"pct wk covid lab det","0.975",6.46431648816488,"quantile"
"ab",2,2025-02-01,2025-02-15,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-02-01,2025-02-15,"pct wk covid lab det","0.1",0.779723337233371,"quantile"
"ab",2,2025-02-01,2025-02-15,"pct wk covid lab det","0.25",1.96424489244892,"quantile"
"ab",2,2025-02-01,2025-02-15,"pct wk covid lab det","0.5",3.33,"quantile"
"ab",2,2025-02-01,2025-02-15,"pct wk covid lab det","0.75",4.68093803438035,"quantile"
"ab",2,2025-02-01,2025-02-15,"pct wk covid lab det","0.9",5.87606570065701,"quantile"
"ab",2,2025-02-01,2025-02-15,"pct wk covid lab det","0.975",7.17588986139861,"quantile"
"ab",3,2025-02-01,2025-02-22,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-02-01,2025-02-22,"pct wk covid lab det","0.1",0.416668166681667,"quantile"
"ab",3,2025-02-01,2025-02-22,"pct wk covid lab det","0.25",1.78164184141841,"quantile"
"ab",3,2025-02-01,2025-02-22,"pct wk covid lab det","0.5",3.33,"quantile"
"ab",3,2025-02-01,2025-02-22,"pct wk covid lab det","0.75",4.89421586715867,"quantile"
"ab",3,2025-02-01,2025-02-22,"pct wk covid lab det","0.9",6.2609675096751,"quantile"
"ab",3,2025-02-01,2025-02-22,"pct wk covid lab det","0.975",7.76482098820988,"quantile"
"atlantic",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.025",1.26125,"quantile"
"atlantic",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.1",3.015,"quantile"
"atlantic",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.25",3.9325,"quantile"
"atlantic",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.5",5.01,"quantile"
"atlantic",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.75",6.0875,"quantile"
"atlantic",0,2025-02-01,2025-02-01,"pct wk covid lab det","0.9",7.005,"quantile"
