"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.025",6.49,"quantile"
"ab",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.1",7.15,"quantile"
"ab",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.25",7.88,"quantile"
"ab",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.5",8.72,"quantile"
"ab",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.75",9.55,"quantile"
"ab",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.9",10.28,"quantile"
"ab",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.975",10.94,"quantile"
"ab",1,2024-12-21,2024-12-28,"pct wk covid lab det","0.025",5.59,"quantile"
"ab",1,2024-12-21,2024-12-28,"pct wk covid lab det","0.1",6.63,"quantile"
"ab",1,2024-12-21,2024-12-28,"pct wk covid lab det","0.25",7.6,"quantile"
"ab",1,2024-12-21,2024-12-28,"pct wk covid lab det","0.5",8.72,"quantile"
"ab",1,2024-12-21,2024-12-28,"pct wk covid lab det","0.75",9.83,"quantile"
"ab",1,2024-12-21,2024-12-28,"pct wk covid lab det","0.9",10.8,"quantile"
"ab",1,2024-12-21,2024-12-28,"pct wk covid lab det","0.975",11.83,"quantile"
"ab",2,2024-12-21,2025-01-04,"pct wk covid lab det","0.025",4.88,"quantile"
"ab",2,2024-12-21,2025-01-04,"pct wk covid lab det","0.1",6.19,"quantile"
"ab",2,2024-12-21,2025-01-04,"pct wk covid lab det","0.25",7.36,"quantile"
"ab",2,2024-12-21,2025-01-04,"pct wk covid lab det","0.5",8.72,"quantile"
"ab",2,2024-12-21,2025-01-04,"pct wk covid lab det","0.75",10.06,"quantile"
"ab",2,2024-12-21,2025-01-04,"pct wk covid lab det","0.9",11.25,"quantile"
"ab",2,2024-12-21,2025-01-04,"pct wk covid lab det","0.975",12.5,"quantile"
"ab",3,2024-12-21,2025-01-11,"pct wk covid lab det","0.025",4.3,"quantile"
"ab",3,2024-12-21,2025-01-11,"pct wk covid lab det","0.1",5.78,"quantile"
"ab",3,2024-12-21,2025-01-11,"pct wk covid lab det","0.25",7.16,"quantile"
"ab",3,2024-12-21,2025-01-11,"pct wk covid lab det","0.5",8.72,"quantile"
"ab",3,2024-12-21,2025-01-11,"pct wk covid lab det","0.75",10.26,"quantile"
"ab",3,2024-12-21,2025-01-11,"pct wk covid lab det","0.9",11.64,"quantile"
"ab",3,2024-12-21,2025-01-11,"pct wk covid lab det","0.975",13.12,"quantile"
"atlantic",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.025",2.65,"quantile"
"atlantic",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.1",4.36,"quantile"
"atlantic",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.25",5.37,"quantile"
"atlantic",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.5",6.46,"quantile"
"atlantic",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.75",7.55,"quantile"
"atlantic",0,2024-12-21,2024-12-21,"pct wk covid lab det","0.9",8.57,"quantile"
