"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.025",0.14175,"quantile"
"ab",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.1",0.74,"quantile"
"ab",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.25",1.4375,"quantile"
"ab",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.5",2.31,"quantile"
"ab",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.75",3.1825,"quantile"
"ab",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.9",3.88,"quantile"
"ab",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.975",4.47825,"quantile"
"ab",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.025",0,"quantile"
"ab",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.1",0.23791350913509,"quantile"
"ab",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.25",1.18998057480575,"quantile"
"ab",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.5",2.31,"quantile"
"ab",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.75",3.43428254282543,"quantile"
"ab",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.9",4.3910171601716,"quantile"
"ab",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.975",5.42065444654447,"quantile"
"ab",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.1",0,"quantile"
"ab",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.25",0.953527760277604,"quantile"
"ab",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.5",2.31,"quantile"
"ab",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.75",3.65969627196272,"quantile"
"ab",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.9",4.85506944069441,"quantile"
"ab",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.975",6.13064739897399,"quantile"
"ab",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.1",0,"quantile"
"ab",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.25",0.754544470444704,"quantile"
"ab",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.5",2.31,"quantile"
"ab",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.75",3.85725447254472,"quantile"
"ab",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.9",5.23553585535856,"quantile"
"ab",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.975",6.74650827758277,"quantile"
"atlantic",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.025",1.47175,"quantile"
"atlantic",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.1",3.217,"quantile"
"atlantic",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.25",4.1575,"quantile"
"atlantic",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.5",5.21,"quantile"
"atlantic",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.75",6.2625,"quantile"
"atlantic",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.9",7.203,"quantile"
"atlantic",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.975",8.94825,"quantile"
"atlantic",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.025",0.0592356473564759,"quantile"
"atlantic",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.1",2.0808997289973,"quantile"
"atlantic",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.25",3.63629598795988,"quantile"
"atlantic",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.5",5.21,"quantile"
"atlantic",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.75",6.78190599405994,"quantile"
"atlantic",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.9",8.34901759017592,"quantile"
"atlantic",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.975",10.4222433124331,"quantile"
"atlantic",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.1",1.31543296432964,"quantile"
"atlantic",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.25",3.23899396493965,"quantile"
"atlantic",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.5",5.21,"quantile"
"atlantic",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.75",7.20526780267803,"quantile"
"atlantic",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.9",9.12345900459005,"quantile"
"atlantic",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.975",11.5120797757978,"quantile"
"atlantic",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.1",0.687858908589085,"quantile"
"atlantic",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.25",2.8924900499005,"quantile"
"atlantic",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.5",5.21,"quantile"
"atlantic",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.75",7.52714749647496,"quantile"
"atlantic",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.9",9.75356292562926,"quantile"
"atlantic",3,2025-02-08,2025-03-01,"pct wk covid lab det","0.975",12.4302157546575,"quantile"
"bc",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.025",0,"quantile"
"bc",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.1",0.444000000000001,"quantile"
"bc",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.25",1.165,"quantile"
"bc",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.5",2.34,"quantile"
"bc",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.75",3.515,"quantile"
"bc",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.9",4.236,"quantile"
"bc",0,2025-02-08,2025-02-08,"pct wk covid lab det","0.975",5.40974999999999,"quantile"
"bc",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.025",0,"quantile"
"bc",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.1",0,"quantile"
"bc",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.25",0.898170956709567,"quantile"
"bc",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.5",2.34,"quantile"
"bc",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.75",3.83512102621026,"quantile"
"bc",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.9",5.16845844458445,"quantile"
"bc",1,2025-02-08,2025-02-15,"pct wk covid lab det","0.975",6.68987315623156,"quantile"
"bc",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.025",0,"quantile"
"bc",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.1",0,"quantile"
"bc",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.25",0.54410711607116,"quantile"
"bc",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.5",2.34,"quantile"
"bc",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.75",4.14631098810988,"quantile"
"bc",2,2025-02-08,2025-02-22,"pct wk covid lab det","0.9",5.79291496914969,"quantile"
