"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.025",0,"quantile"
"ab",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.1",0.0610000000000005,"quantile"
"ab",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.25",0.91,"quantile"
"ab",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.5",1.58,"quantile"
"ab",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.75",2.25,"quantile"
"ab",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.9",3.099,"quantile"
"ab",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.975",3.6935,"quantile"
"ab",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.025",0,"quantile"
"ab",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.1",0,"quantile"
"ab",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.25",0.565326878268783,"quantile"
"ab",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.5",1.58,"quantile"
"ab",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.75",2.61979192291923,"quantile"
"ab",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.9",3.55192135921359,"quantile"
"ab",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.975",4.56278524785248,"quantile"
"ab",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.1",0,"quantile"
"ab",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.25",0.330243877438777,"quantile"
"ab",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.5",1.58,"quantile"
"ab",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.75",2.8345042200422,"quantile"
"ab",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.9",3.96489221892219,"quantile"
"ab",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.975",5.21635630856309,"quantile"
"ab",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.1",0,"quantile"
"ab",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.25",0.126961069610696,"quantile"
"ab",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.5",1.58,"quantile"
"ab",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.75",3.034993199932,"quantile"
"ab",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.9",4.33563008630086,"quantile"
"ab",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.975",5.80412549125491,"quantile"
"atlantic",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.1",0.584,"quantile"
"atlantic",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.25",1.5375,"quantile"
"atlantic",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.5",2.55,"quantile"
"atlantic",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.75",3.5625,"quantile"
"atlantic",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.9",4.516,"quantile"
"atlantic",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.975",6.2095,"quantile"
"atlantic",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.25",1.13956677066771,"quantile"
"atlantic",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.5",2.55,"quantile"
"atlantic",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.75",4.01377631276313,"quantile"
"atlantic",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.9",5.53035863358634,"quantile"
"atlantic",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.975",7.58212007620075,"quantile"
"atlantic",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.25",0.729899798997993,"quantile"
"atlantic",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.5",2.55,"quantile"
"atlantic",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.75",4.40504905049051,"quantile"
"atlantic",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.9",6.25781785817858,"quantile"
"atlantic",2,2025-04-19,2025-05-03,"pct wk covid lab det","0.975",8.57905780807807,"quantile"
"atlantic",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.25",0.384962099620997,"quantile"
"atlantic",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.5",2.55,"quantile"
"atlantic",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.75",4.73901486514865,"quantile"
"atlantic",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.9",6.8449759697597,"quantile"
"atlantic",3,2025-04-19,2025-05-10,"pct wk covid lab det","0.975",9.490556600566,"quantile"
"bc",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.025",0,"quantile"
"bc",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.1",0.15,"quantile"
"bc",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.25",0.975,"quantile"
"bc",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.5",1.98,"quantile"
"bc",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.75",2.985,"quantile"
"bc",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.9",3.81,"quantile"
"bc",0,2025-04-19,2025-04-19,"pct wk covid lab det","0.975",4.9065,"quantile"
"bc",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.025",0,"quantile"
"bc",1,2025-04-19,2025-04-26,"pct wk covid lab det","0.1",0,"quantile"
