"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.025",0.0454999999999995,"quantile"
"ab",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.1",0.637,"quantile"
"ab",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.25",1.545,"quantile"
"ab",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.5",2.15,"quantile"
"ab",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.75",2.755,"quantile"
"ab",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.9",3.663,"quantile"
"ab",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.975",4.2545,"quantile"
"ab",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.025",0,"quantile"
"ab",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.1",0.191588855888559,"quantile"
"ab",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.25",1.11729784797848,"quantile"
"ab",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.5",2.15,"quantile"
"ab",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.75",3.1774436494365,"quantile"
"ab",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.9",4.11087488874889,"quantile"
"ab",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.975",5.10262708627086,"quantile"
"ab",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.1",0,"quantile"
"ab",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.25",0.897142271422713,"quantile"
"ab",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.5",2.15,"quantile"
"ab",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.75",3.40683611836118,"quantile"
"ab",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.9",4.53154717547176,"quantile"
"ab",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.975",5.79874141741417,"quantile"
"ab",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.1",0,"quantile"
"ab",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.25",0.703963764637646,"quantile"
"ab",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.5",2.15,"quantile"
"ab",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.75",3.602486299863,"quantile"
"ab",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.9",4.90188191881919,"quantile"
"ab",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.975",6.34367832428325,"quantile"
"atlantic",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.1",1.536,"quantile"
"atlantic",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.25",2.47,"quantile"
"atlantic",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.5",3.46,"quantile"
"atlantic",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.75",4.45,"quantile"
"atlantic",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.9",5.384,"quantile"
"atlantic",0,2025-05-10,2025-05-10,"pct wk covid lab det","0.975",7.1105,"quantile"
"atlantic",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.1",0.588633936339364,"quantile"
"atlantic",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.25",2.03313848138481,"quantile"
"atlantic",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.5",3.46,"quantile"
"atlantic",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.75",4.89876928769288,"quantile"
"atlantic",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.9",6.4100017300173,"quantile"
"atlantic",1,2025-05-10,2025-05-17,"pct wk covid lab det","0.975",8.45018471934718,"quantile"
"atlantic",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.25",1.64330573305734,"quantile"
"atlantic",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.5",3.46,"quantile"
"atlantic",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.75",5.31459577095771,"quantile"
"atlantic",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.9",7.16137317373174,"quantile"
"atlantic",2,2025-05-10,2025-05-24,"pct wk covid lab det","0.975",9.4659799297993,"quantile"
"atlantic",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.25",1.33503115031151,"quantile"
"atlantic",3,2025-05-10,2025-05-31,"pct wk covid lab det","0.5",3.46,"quantile"
