"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-04-12,2025-04-12,"pct wk covid lab det","0.025",0,"quantile"
"ab",0,2025-04-12,2025-04-12,"pct wk covid lab det","0.1",0,"quantile"
"ab",0,2025-04-12,2025-04-12,"pct wk covid lab det","0.25",0.76,"quantile"
"ab",0,2025-04-12,2025-04-12,"pct wk covid lab det","0.5",1.45,"quantile"
"ab",0,2025-04-12,2025-04-12,"pct wk covid lab det","0.75",2.14,"quantile"
"ab",0,2025-04-12,2025-04-12,"pct wk covid lab det","0.9",2.975,"quantile"
"ab",0,2025-04-12,2025-04-12,"pct wk covid lab det","0.975",3.5665,"quantile"
"ab",1,2025-04-12,2025-04-19,"pct wk covid lab det","0.025",0,"quantile"
"ab",1,2025-04-12,2025-04-19,"pct wk covid lab det","0.1",0,"quantile"
"ab",1,2025-04-12,2025-04-19,"pct wk covid lab det","0.25",0.439154891548915,"quantile"
"ab",1,2025-04-12,2025-04-19,"pct wk covid lab det","0.5",1.45,"quantile"
"ab",1,2025-04-12,2025-04-19,"pct wk covid lab det","0.75",2.49710477104771,"quantile"
"ab",1,2025-04-12,2025-04-19,"pct wk covid lab det","0.9",3.44262241622417,"quantile"
"ab",1,2025-04-12,2025-04-19,"pct wk covid lab det","0.975",4.44432360573606,"quantile"
"ab",2,2025-04-12,2025-04-26,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-04-12,2025-04-26,"pct wk covid lab det","0.1",0,"quantile"
"ab",2,2025-04-12,2025-04-26,"pct wk covid lab det","0.25",0.189538770387706,"quantile"
"ab",2,2025-04-12,2025-04-26,"pct wk covid lab det","0.5",1.45,"quantile"
"ab",2,2025-04-12,2025-04-26,"pct wk covid lab det","0.75",2.71560410604106,"quantile"
"ab",2,2025-04-12,2025-04-26,"pct wk covid lab det","0.9",3.85614160141602,"quantile"
"ab",2,2025-04-12,2025-04-26,"pct wk covid lab det","0.975",5.11144033690337,"quantile"
"ab",3,2025-04-12,2025-05-03,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-04-12,2025-05-03,"pct wk covid lab det","0.1",0,"quantile"
"ab",3,2025-04-12,2025-05-03,"pct wk covid lab det","0.25",0.012554075540756,"quantile"
"ab",3,2025-04-12,2025-05-03,"pct wk covid lab det","0.5",1.45,"quantile"
"ab",3,2025-04-12,2025-05-03,"pct wk covid lab det","0.75",2.9055303803038,"quantile"
"ab",3,2025-04-12,2025-05-03,"pct wk covid lab det","0.9",4.23416616166162,"quantile"
"ab",3,2025-04-12,2025-05-03,"pct wk covid lab det","0.975",5.69243438934388,"quantile"
"atlantic",0,2025-04-12,2025-04-12,"pct wk covid lab det","0.025",0,"quantile"
