"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.025",0,"quantile"
"ab",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.1",0,"quantile"
"ab",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.25",0.32,"quantile"
"ab",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.5",1.02,"quantile"
"ab",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.75",1.72,"quantile"
"ab",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.9",2.555,"quantile"
"ab",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.975",3.1395,"quantile"
"ab",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.025",0,"quantile"
"ab",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.1",0,"quantile"
"ab",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.25",0.0656700567005661,"quantile"
"ab",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.5",1.02,"quantile"
"ab",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.75",2.0594858698587,"quantile"
"ab",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.9",2.97781072810728,"quantile"
"ab",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.975",3.99532697326973,"quantile"
"ab",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.1",0,"quantile"
"ab",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.25",0,"quantile"
"ab",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.5",1.02,"quantile"
"ab",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.75",2.27321190711907,"quantile"
"ab",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.9",3.39155332553326,"quantile"
"ab",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.975",4.64086853118531,"quantile"
"ab",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.1",0,"quantile"
"ab",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.25",0,"quantile"
"ab",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.5",1.02,"quantile"
"ab",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.75",2.4610386103861,"quantile"
"ab",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.9",3.7549840698407,"quantile"
"ab",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.975",5.20039247142472,"quantile"
"atlantic",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.1",0.146000000000001,"quantile"
"atlantic",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.25",1.0975,"quantile"
"atlantic",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.5",2.12,"quantile"
"atlantic",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.75",3.1425,"quantile"
"atlantic",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.9",4.094,"quantile"
"atlantic",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.975",5.7855,"quantile"
"atlantic",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.25",0.708679011790116,"quantile"
"atlantic",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.5",2.12,"quantile"
"atlantic",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.75",3.58454639546395,"quantile"
"atlantic",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.9",5.12530537305373,"quantile"
"atlantic",1,2025-04-05,2025-04-12,"pct wk covid lab det","0.975",7.21590338403384,"quantile"
"atlantic",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.25",0.316025110251101,"quantile"
"atlantic",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.5",2.12,"quantile"
"atlantic",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.75",3.98445099450994,"quantile"
"atlantic",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.9",5.83946323463235,"quantile"
"atlantic",2,2025-04-05,2025-04-19,"pct wk covid lab det","0.975",8.20320992709926,"quantile"
"atlantic",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.25",0,"quantile"
"atlantic",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.5",2.12,"quantile"
"atlantic",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.75",4.32434254342543,"quantile"
"atlantic",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.9",6.47210593105931,"quantile"
"atlantic",3,2025-04-05,2025-04-26,"pct wk covid lab det","0.975",9.09308617586176,"quantile"
"bc",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.025",0,"quantile"
"bc",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.1",0.03,"quantile"
"bc",0,2025-04-05,2025-04-05,"pct wk covid lab det","0.25",0.825,"quantile"
