"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.025",0,"quantile"
"ab",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.1",0.0200000000000014,"quantile"
"ab",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.25",0.8425,"quantile"
"ab",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.5",1.59,"quantile"
"ab",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.75",2.3375,"quantile"
"ab",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.9",3.16,"quantile"
"ab",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.975",3.72425,"quantile"
"ab",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.025",0,"quantile"
"ab",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.1",0,"quantile"
"ab",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.25",0.52079668296683,"quantile"
"ab",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.5",1.59,"quantile"
"ab",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.75",2.66668551685517,"quantile"
"ab",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.9",3.62582426824268,"quantile"
"ab",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.975",4.65283565085651,"quantile"
"ab",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.1",0,"quantile"
"ab",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.25",0.291185836858372,"quantile"
"ab",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.5",1.59,"quantile"
"ab",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.75",2.88783387833879,"quantile"
"ab",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.9",4.05357834578346,"quantile"
"ab",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.975",5.33656671566716,"quantile"
"ab",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.1",0,"quantile"
"ab",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.25",0.0893089930899318,"quantile"
"ab",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.5",1.59,"quantile"
"ab",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.75",3.08437861878619,"quantile"
"ab",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.9",4.43313241132412,"quantile"
"ab",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.975",5.93789777897779,"quantile"
"atlantic",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.1",1.595,"quantile"
"atlantic",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.25",2.5475,"quantile"
"atlantic",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.5",3.58,"quantile"
"atlantic",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.75",4.6125,"quantile"
"atlantic",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.9",5.565,"quantile"
"atlantic",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.975",7.27624999999999,"quantile"
"atlantic",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.1",0.592070580705808,"quantile"
"atlantic",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.25",2.05568220682207,"quantile"
"atlantic",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.5",3.58,"quantile"
"atlantic",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.75",5.12667371673717,"quantile"
"atlantic",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.9",6.64537154371544,"quantile"
"atlantic",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.975",8.68628516535166,"quantile"
"atlantic",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.25",1.64535360353604,"quantile"
"atlantic",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.5",3.58,"quantile"
"atlantic",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.75",5.52284090340903,"quantile"
"atlantic",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.9",7.38679837798377,"quantile"
"atlantic",2,2025-03-08,2025-03-22,"pct wk covid lab det","0.975",9.6961399813998,"quantile"
"atlantic",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.1",0,"quantile"
"atlantic",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.25",1.31241677416774,"quantile"
"atlantic",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.5",3.58,"quantile"
"atlantic",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.75",5.85733607336073,"quantile"
"atlantic",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.9",7.99967539675397,"quantile"
"atlantic",3,2025-03-08,2025-03-29,"pct wk covid lab det","0.975",10.6351534790348,"quantile"
"bc",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.025",0,"quantile"
"bc",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.1",0,"quantile"
"bc",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.25",0.564999999999999,"quantile"
"bc",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.5",1.69,"quantile"
"bc",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.75",2.815,"quantile"
"bc",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.9",3.55,"quantile"
"bc",0,2025-03-08,2025-03-08,"pct wk covid lab det","0.975",4.67374999999999,"quantile"
"bc",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.025",0,"quantile"
"bc",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.1",0,"quantile"
"bc",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.25",0.305926759267593,"quantile"
"bc",1,2025-03-08,2025-03-15,"pct wk covid lab det","0.5",1.69,"quantile"
