"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.025",0,"quantile"
"ab",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.1",0.39,"quantile"
"ab",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.25",1.1225,"quantile"
"ab",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.5",1.96,"quantile"
"ab",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.75",2.7975,"quantile"
"ab",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.9",3.53,"quantile"
"ab",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.975",4.11975,"quantile"
"ab",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.025",0,"quantile"
"ab",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.1",0,"quantile"
"ab",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.25",0.854558195581955,"quantile"
"ab",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.5",1.96,"quantile"
"ab",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.75",3.06805890558906,"quantile"
"ab",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.9",4.02268125681257,"quantile"
"ab",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.975",5.07242314923149,"quantile"
"ab",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.1",0,"quantile"
"ab",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.25",0.61660281602816,"quantile"
"ab",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.5",1.96,"quantile"
"ab",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.75",3.29962967129672,"quantile"
"ab",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.9",4.49479277792778,"quantile"
"ab",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.975",5.76216185661857,"quantile"
"ab",3,2025-02-15,2025-03-08,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-02-15,2025-03-08,"pct wk covid lab det","0.1",0,"quantile"
"ab",3,2025-02-15,2025-03-08,"pct wk covid lab det","0.25",0.414645571455715,"quantile"
"ab",3,2025-02-15,2025-03-08,"pct wk covid lab det","0.5",1.96,"quantile"
"ab",3,2025-02-15,2025-03-08,"pct wk covid lab det","0.75",3.50076655766557,"quantile"
"ab",3,2025-02-15,2025-03-08,"pct wk covid lab det","0.9",4.86103717037171,"quantile"
"ab",3,2025-02-15,2025-03-08,"pct wk covid lab det","0.975",6.36117448424484,"quantile"
"atlantic",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.025",0.88225,"quantile"
"atlantic",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.1",2.619,"quantile"
"atlantic",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.25",3.57,"quantile"
"atlantic",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.5",4.61,"quantile"
"atlantic",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.75",5.65,"quantile"
"atlantic",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.9",6.601,"quantile"
"atlantic",0,2025-02-15,2025-02-15,"pct wk covid lab det","0.975",8.33775,"quantile"
"atlantic",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.1",1.52541335413354,"quantile"
"atlantic",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.25",3.05055718057181,"quantile"
"atlantic",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.5",4.61,"quantile"
"atlantic",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.75",6.17205032050321,"quantile"
"atlantic",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.9",7.71369428694287,"quantile"
"atlantic",1,2025-02-15,2025-02-22,"pct wk covid lab det","0.975",9.77109161591614,"quantile"
"atlantic",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.025",0,"quantile"
"atlantic",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.1",0.755174471744717,"quantile"
"atlantic",2,2025-02-15,2025-03-01,"pct wk covid lab det","0.25",2.63297860478605,"quantile"
