"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2025-02-22,2025-02-22,"pct wk covid lab det","0.025",0,"quantile"
"ab",0,2025-02-22,2025-02-22,"pct wk covid lab det","0.1",0.200000000000001,"quantile"
"ab",0,2025-02-22,2025-02-22,"pct wk covid lab det","0.25",0.977499999999999,"quantile"
"ab",0,2025-02-22,2025-02-22,"pct wk covid lab det","0.5",1.77,"quantile"
"ab",0,2025-02-22,2025-02-22,"pct wk covid lab det","0.75",2.5625,"quantile"
"ab",0,2025-02-22,2025-02-22,"pct wk covid lab det","0.9",3.34,"quantile"
"ab",0,2025-02-22,2025-02-22,"pct wk covid lab det","0.975",3.92125,"quantile"
"ab",1,2025-02-22,2025-03-01,"pct wk covid lab det","0.025",0,"quantile"
"ab",1,2025-02-22,2025-03-01,"pct wk covid lab det","0.1",0,"quantile"
"ab",1,2025-02-22,2025-03-01,"pct wk covid lab det","0.25",0.675694131941319,"quantile"
"ab",1,2025-02-22,2025-03-01,"pct wk covid lab det","0.5",1.77,"quantile"
"ab",1,2025-02-22,2025-03-01,"pct wk covid lab det","0.75",2.87003412534125,"quantile"
"ab",1,2025-02-22,2025-03-01,"pct wk covid lab det","0.9",3.82676839768398,"quantile"
"ab",1,2025-02-22,2025-03-01,"pct wk covid lab det","0.975",4.84811724117241,"quantile"
"ab",2,2025-02-22,2025-03-08,"pct wk covid lab det","0.025",0,"quantile"
"ab",2,2025-02-22,2025-03-08,"pct wk covid lab det","0.1",0,"quantile"
"ab",2,2025-02-22,2025-03-08,"pct wk covid lab det","0.25",0.439031815318153,"quantile"
"ab",2,2025-02-22,2025-03-08,"pct wk covid lab det","0.5",1.77,"quantile"
"ab",2,2025-02-22,2025-03-08,"pct wk covid lab det","0.75",3.09815460654607,"quantile"
"ab",2,2025-02-22,2025-03-08,"pct wk covid lab det","0.9",4.27388602886029,"quantile"
"ab",2,2025-02-22,2025-03-08,"pct wk covid lab det","0.975",5.52761904869048,"quantile"
"ab",3,2025-02-22,2025-03-15,"pct wk covid lab det","0.025",0,"quantile"
"ab",3,2025-02-22,2025-03-15,"pct wk covid lab det","0.1",0,"quantile"
"ab",3,2025-02-22,2025-03-15,"pct wk covid lab det","0.25",0.260114526145261,"quantile"
"ab",3,2025-02-22,2025-03-15,"pct wk covid lab det","0.5",1.77,"quantile"
"ab",3,2025-02-22,2025-03-15,"pct wk covid lab det","0.75",3.30136606366064,"quantile"
"ab",3,2025-02-22,2025-03-15,"pct wk covid lab det","0.9",4.67324969249692,"quantile"
"ab",3,2025-02-22,2025-03-15,"pct wk covid lab det","0.975",6.13375360753607,"quantile"
