"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"ab",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.025",9.2,"quantile"
"ab",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.1",9.89,"quantile"
"ab",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.25",10.58,"quantile"
"ab",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.5",11.45,"quantile"
"ab",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.75",12.33,"quantile"
"ab",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.9",13.02,"quantile"
"ab",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.975",13.71,"quantile"
"ab",1,2024-11-30,2024-12-07,"pct wk covid lab det","0.025",8.32,"quantile"
"ab",1,2024-11-30,2024-12-07,"pct wk covid lab det","0.1",9.37,"quantile"
"ab",1,2024-11-30,2024-12-07,"pct wk covid lab det","0.25",10.35,"quantile"
"ab",1,2024-11-30,2024-12-07,"pct wk covid lab det","0.5",11.45,"quantile"
"ab",1,2024-11-30,2024-12-07,"pct wk covid lab det","0.75",12.57,"quantile"
"ab",1,2024-11-30,2024-12-07,"pct wk covid lab det","0.9",13.53,"quantile"
"ab",1,2024-11-30,2024-12-07,"pct wk covid lab det","0.975",14.57,"quantile"
"ab",2,2024-11-30,2024-12-14,"pct wk covid lab det","0.025",7.65,"quantile"
"ab",2,2024-11-30,2024-12-14,"pct wk covid lab det","0.1",8.94,"quantile"
"ab",2,2024-11-30,2024-12-14,"pct wk covid lab det","0.25",10.11,"quantile"
"ab",2,2024-11-30,2024-12-14,"pct wk covid lab det","0.5",11.45,"quantile"
"ab",2,2024-11-30,2024-12-14,"pct wk covid lab det","0.75",12.81,"quantile"
"ab",2,2024-11-30,2024-12-14,"pct wk covid lab det","0.9",14.02,"quantile"
"ab",2,2024-11-30,2024-12-14,"pct wk covid lab det","0.975",15.33,"quantile"
"ab",3,2024-11-30,2024-12-21,"pct wk covid lab det","0.025",7.01,"quantile"
"ab",3,2024-11-30,2024-12-21,"pct wk covid lab det","0.1",8.51,"quantile"
"ab",3,2024-11-30,2024-12-21,"pct wk covid lab det","0.25",9.9,"quantile"
"ab",3,2024-11-30,2024-12-21,"pct wk covid lab det","0.5",11.45,"quantile"
"ab",3,2024-11-30,2024-12-21,"pct wk covid lab det","0.75",12.99,"quantile"
"ab",3,2024-11-30,2024-12-21,"pct wk covid lab det","0.9",14.39,"quantile"
"ab",3,2024-11-30,2024-12-21,"pct wk covid lab det","0.975",15.89,"quantile"
"atlantic",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.025",2.89,"quantile"
"atlantic",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.1",4.58,"quantile"
"atlantic",0,2024-11-30,2024-11-30,"pct wk covid lab det","0.25",5.61,"quantile"
