"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"territories","quantile",0.025,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"territories","quantile",0.025,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"territories","quantile",0.025,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"territories","quantile",0.025,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"territories","quantile",0.025,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"territories","quantile",0.1,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"territories","quantile",0.1,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"territories","quantile",0.1,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"territories","quantile",0.1,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"territories","quantile",0.1,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"territories","quantile",0.25,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"territories","quantile",0.25,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"territories","quantile",0.25,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"territories","quantile",0.25,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"territories","quantile",0.25,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"territories","quantile",0.5,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"territories","quantile",0.5,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"territories","quantile",0.5,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"territories","quantile",0.5,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"territories","quantile",0.5,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"territories","quantile",0.75,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"territories","quantile",0.75,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"territories","quantile",0.75,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"territories","quantile",0.75,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"territories","quantile",0.75,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"territories","quantile",0.9,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"territories","quantile",0.9,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"territories","quantile",0.9,2
2025-05-03,"pct wk covid lab det",2,2025-05-17,"territories","quantile",0.9,2
2025-05-03,"pct wk covid lab det",3,2025-05-24,"territories","quantile",0.9,2
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"territories","quantile",0.975,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"territories","quantile",0.975,2
2025-05-03,"pct wk covid lab det",1,2025-05-10,"territories","quantile",0.975,4
2025-05-03,"pct wk covid lab det",2,2025-05-17,"territories","quantile",0.975,6
2025-05-03,"pct wk covid lab det",3,2025-05-24,"territories","quantile",0.975,7
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nl","quantile",0.025,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nl","quantile",0.025,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nl","quantile",0.025,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nl","quantile",0.025,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nl","quantile",0.025,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nl","quantile",0.1,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nl","quantile",0.1,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nl","quantile",0.1,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nl","quantile",0.1,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nl","quantile",0.1,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nl","quantile",0.25,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nl","quantile",0.25,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nl","quantile",0.25,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nl","quantile",0.25,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nl","quantile",0.25,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nl","quantile",0.5,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nl","quantile",0.5,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nl","quantile",0.5,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nl","quantile",0.5,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nl","quantile",0.5,1
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nl","quantile",0.75,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nl","quantile",0.75,2
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nl","quantile",0.75,2
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nl","quantile",0.75,2
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nl","quantile",0.75,2
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nl","quantile",0.9,2
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nl","quantile",0.9,2
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nl","quantile",0.9,2
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nl","quantile",0.9,2
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nl","quantile",0.9,2
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nl","quantile",0.975,2
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nl","quantile",0.975,2
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nl","quantile",0.975,4
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nl","quantile",0.975,6
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nl","quantile",0.975,8
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nu","quantile",0.025,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nu","quantile",0.025,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nu","quantile",0.025,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nu","quantile",0.025,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nu","quantile",0.025,2
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nu","quantile",0.1,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nu","quantile",0.1,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nu","quantile",0.1,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nu","quantile",0.1,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nu","quantile",0.1,2
2025-05-03,"pct wk covid lab det",-1,2025-04-26,"nu","quantile",0.25,1
2025-05-03,"pct wk covid lab det",0,2025-05-03,"nu","quantile",0.25,1
2025-05-03,"pct wk covid lab det",1,2025-05-10,"nu","quantile",0.25,1
2025-05-03,"pct wk covid lab det",2,2025-05-17,"nu","quantile",0.25,1
2025-05-03,"pct wk covid lab det",3,2025-05-24,"nu","quantile",0.25,2
