"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"territories","quantile",0.025,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"territories","quantile",0.025,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"territories","quantile",0.025,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"territories","quantile",0.025,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"territories","quantile",0.025,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"territories","quantile",0.1,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"territories","quantile",0.1,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"territories","quantile",0.1,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"territories","quantile",0.1,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"territories","quantile",0.1,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"territories","quantile",0.25,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"territories","quantile",0.25,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"territories","quantile",0.25,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"territories","quantile",0.25,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"territories","quantile",0.25,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"territories","quantile",0.5,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"territories","quantile",0.5,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"territories","quantile",0.5,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"territories","quantile",0.5,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"territories","quantile",0.5,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"territories","quantile",0.75,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"territories","quantile",0.75,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"territories","quantile",0.75,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"territories","quantile",0.75,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"territories","quantile",0.75,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"territories","quantile",0.9,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"territories","quantile",0.9,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"territories","quantile",0.9,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"territories","quantile",0.9,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"territories","quantile",0.9,5
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"territories","quantile",0.975,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"territories","quantile",0.975,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"territories","quantile",0.975,3
2025-04-19,"pct wk covid lab det",2,2025-05-03,"territories","quantile",0.975,4
2025-04-19,"pct wk covid lab det",3,2025-05-10,"territories","quantile",0.975,6
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nu","quantile",0.025,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nu","quantile",0.025,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nu","quantile",0.025,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nu","quantile",0.025,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nu","quantile",0.025,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nu","quantile",0.1,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nu","quantile",0.1,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nu","quantile",0.1,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nu","quantile",0.1,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nu","quantile",0.1,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nu","quantile",0.25,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nu","quantile",0.25,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nu","quantile",0.25,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nu","quantile",0.25,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nu","quantile",0.25,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nu","quantile",0.5,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nu","quantile",0.5,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nu","quantile",0.5,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nu","quantile",0.5,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nu","quantile",0.5,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nu","quantile",0.75,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nu","quantile",0.75,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nu","quantile",0.75,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nu","quantile",0.75,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nu","quantile",0.75,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nu","quantile",0.9,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nu","quantile",0.9,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nu","quantile",0.9,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nu","quantile",0.9,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nu","quantile",0.9,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nu","quantile",0.975,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nu","quantile",0.975,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nu","quantile",0.975,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nu","quantile",0.975,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nu","quantile",0.975,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nb","quantile",0.025,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nb","quantile",0.025,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nb","quantile",0.025,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nb","quantile",0.025,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nb","quantile",0.025,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nb","quantile",0.1,3
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nb","quantile",0.1,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nb","quantile",0.1,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nb","quantile",0.1,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nb","quantile",0.1,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nb","quantile",0.25,3
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nb","quantile",0.25,3
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nb","quantile",0.25,3
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nb","quantile",0.25,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nb","quantile",0.25,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nb","quantile",0.5,3
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nb","quantile",0.5,3
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nb","quantile",0.5,3
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nb","quantile",0.5,3
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nb","quantile",0.5,3
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nb","quantile",0.75,3
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nb","quantile",0.75,3
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nb","quantile",0.75,3
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nb","quantile",0.75,3
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nb","quantile",0.75,3
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nb","quantile",0.9,3
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nb","quantile",0.9,3
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nb","quantile",0.9,3
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nb","quantile",0.9,4
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nb","quantile",0.9,3
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nb","quantile",0.975,3
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nb","quantile",0.975,3
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nb","quantile",0.975,4
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nb","quantile",0.975,4
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nb","quantile",0.975,4
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"ns","quantile",0.025,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"ns","quantile",0.025,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"ns","quantile",0.025,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"ns","quantile",0.025,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"ns","quantile",0.025,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"ns","quantile",0.1,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"ns","quantile",0.1,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"ns","quantile",0.1,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"ns","quantile",0.1,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"ns","quantile",0.1,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"ns","quantile",0.25,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"ns","quantile",0.25,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"ns","quantile",0.25,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"ns","quantile",0.25,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"ns","quantile",0.25,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"ns","quantile",0.5,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"ns","quantile",0.5,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"ns","quantile",0.5,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"ns","quantile",0.5,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"ns","quantile",0.5,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"ns","quantile",0.75,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"ns","quantile",0.75,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"ns","quantile",0.75,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"ns","quantile",0.75,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"ns","quantile",0.75,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"ns","quantile",0.9,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"ns","quantile",0.9,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"ns","quantile",0.9,3
2025-04-19,"pct wk covid lab det",2,2025-05-03,"ns","quantile",0.9,3
2025-04-19,"pct wk covid lab det",3,2025-05-10,"ns","quantile",0.9,3
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"ns","quantile",0.975,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"ns","quantile",0.975,3
2025-04-19,"pct wk covid lab det",1,2025-04-26,"ns","quantile",0.975,3
2025-04-19,"pct wk covid lab det",2,2025-05-03,"ns","quantile",0.975,3
2025-04-19,"pct wk covid lab det",3,2025-05-10,"ns","quantile",0.975,4
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"pe","quantile",0.025,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"pe","quantile",0.025,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"pe","quantile",0.025,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"pe","quantile",0.025,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"pe","quantile",0.025,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"pe","quantile",0.1,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"pe","quantile",0.1,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"pe","quantile",0.1,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"pe","quantile",0.1,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"pe","quantile",0.1,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"pe","quantile",0.25,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"pe","quantile",0.25,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"pe","quantile",0.25,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"pe","quantile",0.25,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"pe","quantile",0.25,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"pe","quantile",0.5,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"pe","quantile",0.5,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"pe","quantile",0.5,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"pe","quantile",0.5,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"pe","quantile",0.5,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"pe","quantile",0.75,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"pe","quantile",0.75,2
2025-04-19,"pct wk covid lab det",1,2025-04-26,"pe","quantile",0.75,2
2025-04-19,"pct wk covid lab det",2,2025-05-03,"pe","quantile",0.75,2
2025-04-19,"pct wk covid lab det",3,2025-05-10,"pe","quantile",0.75,2
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"pe","quantile",0.9,2
2025-04-19,"pct wk covid lab det",0,2025-04-19,"pe","quantile",0.9,3
2025-04-19,"pct wk covid lab det",1,2025-04-26,"pe","quantile",0.9,3
2025-04-19,"pct wk covid lab det",2,2025-05-03,"pe","quantile",0.9,3
2025-04-19,"pct wk covid lab det",3,2025-05-10,"pe","quantile",0.9,3
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"pe","quantile",0.975,3
2025-04-19,"pct wk covid lab det",0,2025-04-19,"pe","quantile",0.975,6
2025-04-19,"pct wk covid lab det",1,2025-04-26,"pe","quantile",0.975,8
2025-04-19,"pct wk covid lab det",2,2025-05-03,"pe","quantile",0.975,11
2025-04-19,"pct wk covid lab det",3,2025-05-10,"pe","quantile",0.975,13
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nl","quantile",0.025,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nl","quantile",0.025,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nl","quantile",0.025,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nl","quantile",0.025,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nl","quantile",0.025,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nl","quantile",0.1,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nl","quantile",0.1,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nl","quantile",0.1,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nl","quantile",0.1,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nl","quantile",0.1,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nl","quantile",0.25,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nl","quantile",0.25,1
2025-04-19,"pct wk covid lab det",1,2025-04-26,"nl","quantile",0.25,1
2025-04-19,"pct wk covid lab det",2,2025-05-03,"nl","quantile",0.25,1
2025-04-19,"pct wk covid lab det",3,2025-05-10,"nl","quantile",0.25,1
2025-04-19,"pct wk covid lab det",-1,2025-04-12,"nl","quantile",0.5,1
2025-04-19,"pct wk covid lab det",0,2025-04-19,"nl","quantile",0.5,1
