reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-02-22,pct wk covid lab det,0,2025-02-22,ab,quantile,0.025,-0.3
2025-02-22,pct wk covid lab det,0,2025-02-22,ab,quantile,0.1,0.12
2025-02-22,pct wk covid lab det,0,2025-02-22,ab,quantile,0.25,0.51
2025-02-22,pct wk covid lab det,0,2025-02-22,ab,quantile,0.5,0.99
2025-02-22,pct wk covid lab det,0,2025-02-22,ab,quantile,0.75,1.16
2025-02-22,pct wk covid lab det,0,2025-02-22,ab,quantile,0.9,1.47
2025-02-22,pct wk covid lab det,0,2025-02-22,ab,quantile,0.975,1.8
2025-02-22,pct wk covid lab det,1,2025-03-01,ab,quantile,0.025,-1.19
2025-02-22,pct wk covid lab det,1,2025-03-01,ab,quantile,0.1,-0.59
2025-02-22,pct wk covid lab det,1,2025-03-01,ab,quantile,0.25,-0.04
2025-02-22,pct wk covid lab det,1,2025-03-01,ab,quantile,0.5,0.64
2025-02-22,pct wk covid lab det,1,2025-03-01,ab,quantile,0.75,0.88
2025-02-22,pct wk covid lab det,1,2025-03-01,ab,quantile,0.9,1.32
2025-02-22,pct wk covid lab det,1,2025-03-01,ab,quantile,0.975,1.78
2025-02-22,pct wk covid lab det,2,2025-03-08,ab,quantile,0.025,-2.13
2025-02-22,pct wk covid lab det,2,2025-03-08,ab,quantile,0.1,-1.4
2025-02-22,pct wk covid lab det,2,2025-03-08,ab,quantile,0.25,-0.73
2025-02-22,pct wk covid lab det,2,2025-03-08,ab,quantile,0.5,0.11
2025-02-22,pct wk covid lab det,2,2025-03-08,ab,quantile,0.75,0.4
2025-02-22,pct wk covid lab det,2,2025-03-08,ab,quantile,0.9,0.93
2025-02-22,pct wk covid lab det,2,2025-03-08,ab,quantile,0.975,1.51
2025-02-22,pct wk covid lab det,3,2025-03-15,ab,quantile,0.025,-3.14
2025-02-22,pct wk covid lab det,3,2025-03-15,ab,quantile,0.1,-2.3
2025-02-22,pct wk covid lab det,3,2025-03-15,ab,quantile,0.25,-1.52
2025-02-22,pct wk covid lab det,3,2025-03-15,ab,quantile,0.5,-0.56
2025-02-22,pct wk covid lab det,3,2025-03-15,ab,quantile,0.75,-0.21
2025-02-22,pct wk covid lab det,3,2025-03-15,ab,quantile,0.9,0.4
2025-02-22,pct wk covid lab det,3,2025-03-15,ab,quantile,0.975,1.06
2025-02-22,pct wk flu lab det,0,2025-02-22,ab,quantile,0.025,-2.05
2025-02-22,pct wk flu lab det,0,2025-02-22,ab,quantile,0.1,6.14
2025-02-22,pct wk flu lab det,0,2025-02-22,ab,quantile,0.25,12.27
2025-02-22,pct wk flu lab det,0,2025-02-22,ab,quantile,0.5,19.2
2025-02-22,pct wk flu lab det,0,2025-02-22,ab,quantile,0.75,21.22
2025-02-22,pct wk flu lab det,0,2025-02-22,ab,quantile,0.9,28.22
2025-02-22,pct wk flu lab det,0,2025-02-22,ab,quantile,0.975,44.13
2025-02-22,pct wk flu lab det,1,2025-03-01,ab,quantile,0.025,-8.94
2025-02-22,pct wk flu lab det,1,2025-03-01,ab,quantile,0.1,2.64
2025-02-22,pct wk flu lab det,1,2025-03-01,ab,quantile,0.25,11.31
2025-02-22,pct wk flu lab det,1,2025-03-01,ab,quantile,0.5,21.12
2025-02-22,pct wk flu lab det,1,2025-03-01,ab,quantile,0.75,23.97
2025-02-22,pct wk flu lab det,1,2025-03-01,ab,quantile,0.9,33.88
2025-02-22,pct wk flu lab det,1,2025-03-01,ab,quantile,0.975,56.37
2025-02-22,pct wk flu lab det,2,2025-03-08,ab,quantile,0.025,-14.94
2025-02-22,pct wk flu lab det,2,2025-03-08,ab,quantile,0.1,-0.76
2025-02-22,pct wk flu lab det,2,2025-03-08,ab,quantile,0.25,9.86
2025-02-22,pct wk flu lab det,2,2025-03-08,ab,quantile,0.5,21.87
2025-02-22,pct wk flu lab det,2,2025-03-08,ab,quantile,0.75,25.36
2025-02-22,pct wk flu lab det,2,2025-03-08,ab,quantile,0.9,37.5
2025-02-22,pct wk flu lab det,2,2025-03-08,ab,quantile,0.975,65.05
2025-02-22,pct wk flu lab det,3,2025-03-15,ab,quantile,0.025,-23.29
2025-02-22,pct wk flu lab det,3,2025-03-15,ab,quantile,0.1,-6.91
2025-02-22,pct wk flu lab det,3,2025-03-15,ab,quantile,0.25,5.35
2025-02-22,pct wk flu lab det,3,2025-03-15,ab,quantile,0.5,19.22
2025-02-22,pct wk flu lab det,3,2025-03-15,ab,quantile,0.75,23.25
2025-02-22,pct wk flu lab det,3,2025-03-15,ab,quantile,0.9,37.27
2025-02-22,pct wk flu lab det,3,2025-03-15,ab,quantile,0.975,69.08
2025-02-22,pct wk rsv lab det,0,2025-02-22,ab,quantile,0.025,1.38
2025-02-22,pct wk rsv lab det,0,2025-02-22,ab,quantile,0.1,2.88
2025-02-22,pct wk rsv lab det,0,2025-02-22,ab,quantile,0.25,4.3
2025-02-22,pct wk rsv lab det,0,2025-02-22,ab,quantile,0.5,6.44
2025-02-22,pct wk rsv lab det,0,2025-02-22,ab,quantile,0.75,7.25
2025-02-22,pct wk rsv lab det,0,2025-02-22,ab,quantile,0.9,8.72
2025-02-22,pct wk rsv lab det,0,2025-02-22,ab,quantile,0.975,11.03
2025-02-22,pct wk rsv lab det,1,2025-03-01,ab,quantile,0.025,1.39
2025-02-22,pct wk rsv lab det,1,2025-03-01,ab,quantile,0.1,3.52
2025-02-22,pct wk rsv lab det,1,2025-03-01,ab,quantile,0.25,5.52
2025-02-22,pct wk rsv lab det,1,2025-03-01,ab,quantile,0.5,8.56
2025-02-22,pct wk rsv lab det,1,2025-03-01,ab,quantile,0.75,9.69
2025-02-22,pct wk rsv lab det,1,2025-03-01,ab,quantile,0.9,11.78
2025-02-22,pct wk rsv lab det,1,2025-03-01,ab,quantile,0.975,15.04
2025-02-22,pct wk rsv lab det,2,2025-03-08,ab,quantile,0.025,1.16
2025-02-22,pct wk rsv lab det,2,2025-03-08,ab,quantile,0.1,3.77
2025-02-22,pct wk rsv lab det,2,2025-03-08,ab,quantile,0.25,6.21
2025-02-22,pct wk rsv lab det,2,2025-03-08,ab,quantile,0.5,9.93
2025-02-22,pct wk rsv lab det,2,2025-03-08,ab,quantile,0.75,11.33
2025-02-22,pct wk rsv lab det,2,2025-03-08,ab,quantile,0.9,13.88
2025-02-22,pct wk rsv lab det,2,2025-03-08,ab,quantile,0.975,17.87
2025-02-22,pct wk rsv lab det,3,2025-03-15,ab,quantile,0.025,2.43
2025-02-22,pct wk rsv lab det,3,2025-03-15,ab,quantile,0.1,5.45
2025-02-22,pct wk rsv lab det,3,2025-03-15,ab,quantile,0.25,8.27
2025-02-22,pct wk rsv lab det,3,2025-03-15,ab,quantile,0.5,12.57
2025-02-22,pct wk rsv lab det,3,2025-03-15,ab,quantile,0.75,14.18
2025-02-22,pct wk rsv lab det,3,2025-03-15,ab,quantile,0.9,17.13
2025-02-22,pct wk rsv lab det,3,2025-03-15,ab,quantile,0.975,21.73
2025-02-22,pct wk covid lab det,0,2025-02-22,atlantic,quantile,0.025,-2.38
2025-02-22,pct wk covid lab det,0,2025-02-22,atlantic,quantile,0.1,0.89
2025-02-22,pct wk covid lab det,0,2025-02-22,atlantic,quantile,0.25,2.26
2025-02-22,pct wk covid lab det,0,2025-02-22,atlantic,quantile,0.5,4.87
2025-02-22,pct wk covid lab det,0,2025-02-22,atlantic,quantile,0.75,5.43
2025-02-22,pct wk covid lab det,0,2025-02-22,atlantic,quantile,0.9,6.82
2025-02-22,pct wk covid lab det,0,2025-02-22,atlantic,quantile,0.975,10.71
2025-02-22,pct wk covid lab det,1,2025-03-01,atlantic,quantile,0.025,-5.38
2025-02-22,pct wk covid lab det,1,2025-03-01,atlantic,quantile,0.1,-0.76
2025-02-22,pct wk covid lab det,1,2025-03-01,atlantic,quantile,0.25,1.18
2025-02-22,pct wk covid lab det,1,2025-03-01,atlantic,quantile,0.5,4.87
2025-02-22,pct wk covid lab det,1,2025-03-01,atlantic,quantile,0.75,5.67
2025-02-22,pct wk covid lab det,1,2025-03-01,atlantic,quantile,0.9,7.63
2025-02-22,pct wk covid lab det,1,2025-03-01,atlantic,quantile,0.975,13.13
2025-02-22,pct wk covid lab det,2,2025-03-08,atlantic,quantile,0.025,-7.6
2025-02-22,pct wk covid lab det,2,2025-03-08,atlantic,quantile,0.1,-1.94
2025-02-22,pct wk covid lab det,2,2025-03-08,atlantic,quantile,0.25,0.43
2025-02-22,pct wk covid lab det,2,2025-03-08,atlantic,quantile,0.5,4.95
2025-02-22,pct wk covid lab det,2,2025-03-08,atlantic,quantile,0.75,5.92
2025-02-22,pct wk covid lab det,2,2025-03-08,atlantic,quantile,0.9,8.32
2025-02-22,pct wk covid lab det,2,2025-03-08,atlantic,quantile,0.975,15.06
2025-02-22,pct wk covid lab det,3,2025-03-15,atlantic,quantile,0.025,-8.86
2025-02-22,pct wk covid lab det,3,2025-03-15,atlantic,quantile,0.1,-2.33
2025-02-22,pct wk covid lab det,3,2025-03-15,atlantic,quantile,0.25,0.41
2025-02-22,pct wk covid lab det,3,2025-03-15,atlantic,quantile,0.5,5.63
2025-02-22,pct wk covid lab det,3,2025-03-15,atlantic,quantile,0.75,6.75
2025-02-22,pct wk covid lab det,3,2025-03-15,atlantic,quantile,0.9,9.53
2025-02-22,pct wk covid lab det,3,2025-03-15,atlantic,quantile,0.975,17.31
2025-02-22,pct wk flu lab det,0,2025-02-22,atlantic,quantile,0.025,15.86
2025-02-22,pct wk flu lab det,0,2025-02-22,atlantic,quantile,0.1,24.33
2025-02-22,pct wk flu lab det,0,2025-02-22,atlantic,quantile,0.25,26.35
2025-02-22,pct wk flu lab det,0,2025-02-22,atlantic,quantile,0.5,29.27
2025-02-22,pct wk flu lab det,0,2025-02-22,atlantic,quantile,0.75,30.9
2025-02-22,pct wk flu lab det,0,2025-02-22,atlantic,quantile,0.9,33.66
2025-02-22,pct wk flu lab det,0,2025-02-22,atlantic,quantile,0.975,35.91
2025-02-22,pct wk flu lab det,1,2025-03-01,atlantic,quantile,0.025,14.31
2025-02-22,pct wk flu lab det,1,2025-03-01,atlantic,quantile,0.1,26.29
2025-02-22,pct wk flu lab det,1,2025-03-01,atlantic,quantile,0.25,29.15
2025-02-22,pct wk flu lab det,1,2025-03-01,atlantic,quantile,0.5,33.28
2025-02-22,pct wk flu lab det,1,2025-03-01,atlantic,quantile,0.75,35.58
2025-02-22,pct wk flu lab det,1,2025-03-01,atlantic,quantile,0.9,39.48
2025-02-22,pct wk flu lab det,1,2025-03-01,atlantic,quantile,0.975,42.67
2025-02-22,pct wk flu lab det,2,2025-03-08,atlantic,quantile,0.025,13.94
2025-02-22,pct wk flu lab det,2,2025-03-08,atlantic,quantile,0.1,28.61
