reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-19,pct wk covid lab det,0,2025-04-19,yk,quantile,0.025,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,yk,quantile,0.1,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,yk,quantile,0.25,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,yk,quantile,0.5,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,yk,quantile,0.75,0.04
2025-04-19,pct wk covid lab det,0,2025-04-19,yk,quantile,0.9,0.14
2025-04-19,pct wk covid lab det,0,2025-04-19,yk,quantile,0.975,0.39
2025-04-19,pct wk covid lab det,1,2025-04-26,yk,quantile,0.025,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,yk,quantile,0.1,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,yk,quantile,0.25,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,yk,quantile,0.5,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,yk,quantile,0.75,0.04
2025-04-19,pct wk covid lab det,1,2025-04-26,yk,quantile,0.9,0.14
2025-04-19,pct wk covid lab det,1,2025-04-26,yk,quantile,0.975,0.39
2025-04-19,pct wk covid lab det,2,2025-05-03,yk,quantile,0.025,0.0
2025-04-19,pct wk covid lab det,2,2025-05-03,yk,quantile,0.1,0.0
2025-04-19,pct wk covid lab det,2,2025-05-03,yk,quantile,0.25,0.0
2025-04-19,pct wk covid lab det,2,2025-05-03,yk,quantile,0.5,0.0
2025-04-19,pct wk covid lab det,2,2025-05-03,yk,quantile,0.75,0.04
2025-04-19,pct wk covid lab det,2,2025-05-03,yk,quantile,0.9,0.14
2025-04-19,pct wk covid lab det,2,2025-05-03,yk,quantile,0.975,0.39
2025-04-19,pct wk covid lab det,3,2025-05-10,yk,quantile,0.025,0.0
2025-04-19,pct wk covid lab det,3,2025-05-10,yk,quantile,0.1,0.0
2025-04-19,pct wk covid lab det,3,2025-05-10,yk,quantile,0.25,0.0
2025-04-19,pct wk covid lab det,3,2025-05-10,yk,quantile,0.5,0.0
2025-04-19,pct wk covid lab det,3,2025-05-10,yk,quantile,0.75,0.04
2025-04-19,pct wk covid lab det,3,2025-05-10,yk,quantile,0.9,0.14
2025-04-19,pct wk covid lab det,3,2025-05-10,yk,quantile,0.975,0.39
2025-04-19,pct wk covid lab det,0,2025-04-19,prairies,quantile,0.025,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,prairies,quantile,0.1,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,prairies,quantile,0.25,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,prairies,quantile,0.5,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,prairies,quantile,0.75,0.0
2025-04-19,pct wk covid lab det,0,2025-04-19,prairies,quantile,0.9,0.02
2025-04-19,pct wk covid lab det,0,2025-04-19,prairies,quantile,0.975,0.08
2025-04-19,pct wk covid lab det,1,2025-04-26,prairies,quantile,0.025,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,prairies,quantile,0.1,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,prairies,quantile,0.25,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,prairies,quantile,0.5,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,prairies,quantile,0.75,0.0
2025-04-19,pct wk covid lab det,1,2025-04-26,prairies,quantile,0.9,0.02
2025-04-19,pct wk covid lab det,1,2025-04-26,prairies,quantile,0.975,0.08
2025-04-19,pct wk covid lab det,2,2025-05-03,prairies,quantile,0.025,0.0
2025-04-19,pct wk covid lab det,2,2025-05-03,prairies,quantile,0.1,0.0
