reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-03-15,2025-03-08,-1,ca,pct wk flu lab det,quantile,0.025,7.4864999999999995
2025-03-15,2025-03-08,-1,ca,pct wk flu lab det,quantile,0.1,9.304
2025-03-15,2025-03-08,-1,ca,pct wk flu lab det,quantile,0.25,17.215
2025-03-15,2025-03-08,-1,ca,pct wk flu lab det,quantile,0.5,24
2025-03-15,2025-03-08,-1,ca,pct wk flu lab det,quantile,0.75,25.6
2025-03-15,2025-03-08,-1,ca,pct wk flu lab det,quantile,0.9,25.6
2025-03-15,2025-03-08,-1,ca,pct wk flu lab det,quantile,0.975,25.6
2025-03-15,2025-03-08,-1,atlantic,pct wk flu lab det,quantile,0.025,11.4865
2025-03-15,2025-03-08,-1,atlantic,pct wk flu lab det,quantile,0.1,13.304
2025-03-15,2025-03-08,-1,atlantic,pct wk flu lab det,quantile,0.25,21.215
2025-03-15,2025-03-08,-1,atlantic,pct wk flu lab det,quantile,0.5,28
2025-03-15,2025-03-08,-1,atlantic,pct wk flu lab det,quantile,0.75,28.6
2025-03-15,2025-03-08,-1,atlantic,pct wk flu lab det,quantile,0.9,28.6
2025-03-15,2025-03-08,-1,atlantic,pct wk flu lab det,quantile,0.975,28.6
2025-03-15,2025-03-08,-1,qc,pct wk flu lab det,quantile,0.025,11.886499999999998
2025-03-15,2025-03-08,-1,qc,pct wk flu lab det,quantile,0.1,13.703999999999999
2025-03-15,2025-03-08,-1,qc,pct wk flu lab det,quantile,0.25,21.615
2025-03-15,2025-03-08,-1,qc,pct wk flu lab det,quantile,0.5,28.4
2025-03-15,2025-03-08,-1,qc,pct wk flu lab det,quantile,0.75,30
2025-03-15,2025-03-08,-1,qc,pct wk flu lab det,quantile,0.9,30
2025-03-15,2025-03-08,-1,qc,pct wk flu lab det,quantile,0.975,30
2025-03-15,2025-03-08,-1,on,pct wk flu lab det,quantile,0.025,0
2025-03-15,2025-03-08,-1,on,pct wk flu lab det,quantile,0.1,0.20400000000000063
2025-03-15,2025-03-08,-1,on,pct wk flu lab det,quantile,0.25,8.115
2025-03-15,2025-03-08,-1,on,pct wk flu lab det,quantile,0.5,14.9
2025-03-15,2025-03-08,-1,on,pct wk flu lab det,quantile,0.75,16.1
2025-03-15,2025-03-08,-1,on,pct wk flu lab det,quantile,0.9,16.1
2025-03-15,2025-03-08,-1,on,pct wk flu lab det,quantile,0.975,19.21349999999998
2025-03-15,2025-03-08,-1,prairies,pct wk flu lab det,quantile,0.025,6.586500000000001
2025-03-15,2025-03-08,-1,prairies,pct wk flu lab det,quantile,0.1,8.404000000000002
2025-03-15,2025-03-08,-1,prairies,pct wk flu lab det,quantile,0.25,16.315
2025-03-15,2025-03-08,-1,prairies,pct wk flu lab det,quantile,0.5,23.1
2025-03-15,2025-03-08,-1,prairies,pct wk flu lab det,quantile,0.75,23.7
2025-03-15,2025-03-08,-1,prairies,pct wk flu lab det,quantile,0.9,23.7
2025-03-15,2025-03-08,-1,prairies,pct wk flu lab det,quantile,0.975,23.7
2025-03-15,2025-03-08,-1,bc,pct wk flu lab det,quantile,0.025,7.586500000000001
2025-03-15,2025-03-08,-1,bc,pct wk flu lab det,quantile,0.1,9.404000000000002
2025-03-15,2025-03-08,-1,bc,pct wk flu lab det,quantile,0.25,17.315
2025-03-15,2025-03-08,-1,bc,pct wk flu lab det,quantile,0.5,24.1
2025-03-15,2025-03-08,-1,bc,pct wk flu lab det,quantile,0.75,29
2025-03-15,2025-03-08,-1,bc,pct wk flu lab det,quantile,0.9,29
2025-03-15,2025-03-08,-1,bc,pct wk flu lab det,quantile,0.975,29
2025-03-15,2025-03-08,-1,territories,pct wk flu lab det,quantile,0.025,11.7865
2025-03-15,2025-03-08,-1,territories,pct wk flu lab det,quantile,0.1,13.604000000000001
2025-03-15,2025-03-08,-1,territories,pct wk flu lab det,quantile,0.25,21.515
2025-03-15,2025-03-08,-1,territories,pct wk flu lab det,quantile,0.5,28.3
2025-03-15,2025-03-08,-1,territories,pct wk flu lab det,quantile,0.75,35.1
2025-03-15,2025-03-08,-1,territories,pct wk flu lab det,quantile,0.9,35.1
2025-03-15,2025-03-08,-1,territories,pct wk flu lab det,quantile,0.975,35.1
2025-03-15,2025-03-15,0,ca,pct wk flu lab det,quantile,0.025,0.909499999999996
2025-03-15,2025-03-15,0,ca,pct wk flu lab det,quantile,0.1,2.3079999999999963
2025-03-15,2025-03-15,0,ca,pct wk flu lab det,quantile,0.25,10.304999999999996
2025-03-15,2025-03-15,0,ca,pct wk flu lab det,quantile,0.5,16.79
2025-03-15,2025-03-15,0,ca,pct wk flu lab det,quantile,0.75,25.6
2025-03-15,2025-03-15,0,ca,pct wk flu lab det,quantile,0.9,25.6
2025-03-15,2025-03-15,0,ca,pct wk flu lab det,quantile,0.975,29.31524999999994
2025-03-15,2025-03-15,0,atlantic,pct wk flu lab det,quantile,0.025,11.059499999999998
2025-03-15,2025-03-15,0,atlantic,pct wk flu lab det,quantile,0.1,12.457999999999998
2025-03-15,2025-03-15,0,atlantic,pct wk flu lab det,quantile,0.25,20.455
2025-03-15,2025-03-15,0,atlantic,pct wk flu lab det,quantile,0.5,26.94
2025-03-15,2025-03-15,0,atlantic,pct wk flu lab det,quantile,0.75,28.6
2025-03-15,2025-03-15,0,atlantic,pct wk flu lab det,quantile,0.9,32.79
2025-03-15,2025-03-15,0,atlantic,pct wk flu lab det,quantile,0.975,36.927749999999946
2025-03-15,2025-03-15,0,qc,pct wk flu lab det,quantile,0.025,0.8494999999999973
2025-03-15,2025-03-15,0,qc,pct wk flu lab det,quantile,0.1,2.2479999999999976
2025-03-15,2025-03-15,0,qc,pct wk flu lab det,quantile,0.25,10.244999999999997
2025-03-15,2025-03-15,0,qc,pct wk flu lab det,quantile,0.5,16.73
2025-03-15,2025-03-15,0,qc,pct wk flu lab det,quantile,0.75,27.034999999999997
2025-03-15,2025-03-15,0,qc,pct wk flu lab det,quantile,0.9,30
2025-03-15,2025-03-15,0,qc,pct wk flu lab det,quantile,0.975,30
2025-03-15,2025-03-15,0,on,pct wk flu lab det,quantile,0.025,0
2025-03-15,2025-03-15,0,on,pct wk flu lab det,quantile,0.1,0.6479999999999961
2025-03-15,2025-03-15,0,on,pct wk flu lab det,quantile,0.25,8.644999999999996
2025-03-15,2025-03-15,0,on,pct wk flu lab det,quantile,0.5,15.129999999999999
2025-03-15,2025-03-15,0,on,pct wk flu lab det,quantile,0.75,19.076249999999995
2025-03-15,2025-03-15,0,on,pct wk flu lab det,quantile,0.9,23.9325
2025-03-15,2025-03-15,0,on,pct wk flu lab det,quantile,0.975,28.07024999999994
2025-03-15,2025-03-15,0,prairies,pct wk flu lab det,quantile,0.025,0
2025-03-15,2025-03-15,0,prairies,pct wk flu lab det,quantile,0.1,0
2025-03-15,2025-03-15,0,prairies,pct wk flu lab det,quantile,0.25,4.584999999999997
2025-03-15,2025-03-15,0,prairies,pct wk flu lab det,quantile,0.5,11.07
2025-03-15,2025-03-15,0,prairies,pct wk flu lab det,quantile,0.75,21.374999999999996
2025-03-15,2025-03-15,0,prairies,pct wk flu lab det,quantile,0.9,23.7
2025-03-15,2025-03-15,0,prairies,pct wk flu lab det,quantile,0.975,25.02524999999994
2025-03-15,2025-03-15,0,bc,pct wk flu lab det,quantile,0.025,2.409499999999996
2025-03-15,2025-03-15,0,bc,pct wk flu lab det,quantile,0.1,3.8079999999999963
2025-03-15,2025-03-15,0,bc,pct wk flu lab det,quantile,0.25,11.804999999999996
2025-03-15,2025-03-15,0,bc,pct wk flu lab det,quantile,0.5,18.29
2025-03-15,2025-03-15,0,bc,pct wk flu lab det,quantile,0.75,28.594999999999995
2025-03-15,2025-03-15,0,bc,pct wk flu lab det,quantile,0.9,29
2025-03-15,2025-03-15,0,bc,pct wk flu lab det,quantile,0.975,30.44024999999994
2025-03-15,2025-03-15,0,territories,pct wk flu lab det,quantile,0.025,7.199499999999995
2025-03-15,2025-03-15,0,territories,pct wk flu lab det,quantile,0.1,8.597999999999995
2025-03-15,2025-03-15,0,territories,pct wk flu lab det,quantile,0.25,16.594999999999995
2025-03-15,2025-03-15,0,territories,pct wk flu lab det,quantile,0.5,23.08
2025-03-15,2025-03-15,0,territories,pct wk flu lab det,quantile,0.75,33.38499999999999
2025-03-15,2025-03-15,0,territories,pct wk flu lab det,quantile,0.9,35.1
2025-03-15,2025-03-15,0,territories,pct wk flu lab det,quantile,0.975,35.1
2025-03-15,2025-03-22,1,ca,pct wk flu lab det,quantile,0.025,0.9420000000000002
2025-03-15,2025-03-22,1,ca,pct wk flu lab det,quantile,0.1,2.234
2025-03-15,2025-03-22,1,ca,pct wk flu lab det,quantile,0.25,10.09
2025-03-15,2025-03-22,1,ca,pct wk flu lab det,quantile,0.5,16.05
2025-03-15,2025-03-22,1,ca,pct wk flu lab det,quantile,0.75,24.62
2025-03-15,2025-03-22,1,ca,pct wk flu lab det,quantile,0.9,29.336400000000005
2025-03-15,2025-03-22,1,ca,pct wk flu lab det,quantile,0.975,34.047450000000005
2025-03-15,2025-03-22,1,atlantic,pct wk flu lab det,quantile,0.025,11.361999999999998
2025-03-15,2025-03-22,1,atlantic,pct wk flu lab det,quantile,0.1,12.653999999999998
2025-03-15,2025-03-22,1,atlantic,pct wk flu lab det,quantile,0.25,20.509999999999998
2025-03-15,2025-03-22,1,atlantic,pct wk flu lab det,quantile,0.5,26.47
2025-03-15,2025-03-22,1,atlantic,pct wk flu lab det,quantile,0.75,31.536
