reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-03-22,2025-03-15,-1,ca,pct wk flu lab det,quantile,0.025,4.989500000000001
2025-03-22,2025-03-15,-1,ca,pct wk flu lab det,quantile,0.1,6.388000000000002
2025-03-22,2025-03-15,-1,ca,pct wk flu lab det,quantile,0.25,14.385000000000002
2025-03-22,2025-03-15,-1,ca,pct wk flu lab det,quantile,0.5,20.8
2025-03-22,2025-03-15,-1,ca,pct wk flu lab det,quantile,0.75,23.8
2025-03-22,2025-03-15,-1,ca,pct wk flu lab det,quantile,0.9,23.8
2025-03-22,2025-03-15,-1,ca,pct wk flu lab det,quantile,0.975,23.8
2025-03-22,2025-03-15,-1,atlantic,pct wk flu lab det,quantile,0.025,13.0895
2025-03-22,2025-03-15,-1,atlantic,pct wk flu lab det,quantile,0.1,14.488
2025-03-22,2025-03-15,-1,atlantic,pct wk flu lab det,quantile,0.25,22.485
2025-03-22,2025-03-15,-1,atlantic,pct wk flu lab det,quantile,0.5,28.9
2025-03-22,2025-03-15,-1,atlantic,pct wk flu lab det,quantile,0.75,28.9
2025-03-22,2025-03-15,-1,atlantic,pct wk flu lab det,quantile,0.9,28.9
2025-03-22,2025-03-15,-1,atlantic,pct wk flu lab det,quantile,0.975,28.9
2025-03-22,2025-03-15,-1,qc,pct wk flu lab det,quantile,0.025,6.989500000000001
2025-03-22,2025-03-15,-1,qc,pct wk flu lab det,quantile,0.1,8.388000000000002
2025-03-22,2025-03-15,-1,qc,pct wk flu lab det,quantile,0.25,16.385
2025-03-22,2025-03-15,-1,qc,pct wk flu lab det,quantile,0.5,22.8
2025-03-22,2025-03-15,-1,qc,pct wk flu lab det,quantile,0.75,28.4
2025-03-22,2025-03-15,-1,qc,pct wk flu lab det,quantile,0.9,28.4
2025-03-22,2025-03-15,-1,qc,pct wk flu lab det,quantile,0.975,28.4
2025-03-22,2025-03-15,-1,on,pct wk flu lab det,quantile,0.025,0
2025-03-22,2025-03-15,-1,on,pct wk flu lab det,quantile,0.1,0
2025-03-22,2025-03-15,-1,on,pct wk flu lab det,quantile,0.25,7.085000000000001
2025-03-22,2025-03-15,-1,on,pct wk flu lab det,quantile,0.5,13.5
2025-03-22,2025-03-15,-1,on,pct wk flu lab det,quantile,0.75,14.7
2025-03-22,2025-03-15,-1,on,pct wk flu lab det,quantile,0.9,14.819000000000004
2025-03-22,2025-03-15,-1,on,pct wk flu lab det,quantile,0.975,17.93349999999996
2025-03-22,2025-03-15,-1,prairies,pct wk flu lab det,quantile,0.025,4.8895
2025-03-22,2025-03-15,-1,prairies,pct wk flu lab det,quantile,0.1,6.288
2025-03-22,2025-03-15,-1,prairies,pct wk flu lab det,quantile,0.25,14.285
2025-03-22,2025-03-15,-1,prairies,pct wk flu lab det,quantile,0.5,20.7
2025-03-22,2025-03-15,-1,prairies,pct wk flu lab det,quantile,0.75,23.2
2025-03-22,2025-03-15,-1,prairies,pct wk flu lab det,quantile,0.9,23.2
2025-03-22,2025-03-15,-1,prairies,pct wk flu lab det,quantile,0.975,23.2
2025-03-22,2025-03-15,-1,bc,pct wk flu lab det,quantile,0.025,3.789500000000002
2025-03-22,2025-03-15,-1,bc,pct wk flu lab det,quantile,0.1,5.188000000000002
2025-03-22,2025-03-15,-1,bc,pct wk flu lab det,quantile,0.25,13.185000000000002
2025-03-22,2025-03-15,-1,bc,pct wk flu lab det,quantile,0.5,19.6
2025-03-22,2025-03-15,-1,bc,pct wk flu lab det,quantile,0.75,23.8
2025-03-22,2025-03-15,-1,bc,pct wk flu lab det,quantile,0.9,23.8
2025-03-22,2025-03-15,-1,bc,pct wk flu lab det,quantile,0.975,23.8
2025-03-22,2025-03-15,-1,territories,pct wk flu lab det,quantile,0.025,13.6895
2025-03-22,2025-03-15,-1,territories,pct wk flu lab det,quantile,0.1,15.088000000000001
2025-03-22,2025-03-15,-1,territories,pct wk flu lab det,quantile,0.25,23.085
2025-03-22,2025-03-15,-1,territories,pct wk flu lab det,quantile,0.5,29.5
2025-03-22,2025-03-15,-1,territories,pct wk flu lab det,quantile,0.75,29.5
2025-03-22,2025-03-15,-1,territories,pct wk flu lab det,quantile,0.9,29.5
2025-03-22,2025-03-15,-1,territories,pct wk flu lab det,quantile,0.975,29.5
2025-03-22,2025-03-22,0,ca,pct wk flu lab det,quantile,0.025,0.9720000000000013
2025-03-22,2025-03-22,0,ca,pct wk flu lab det,quantile,0.1,2.264000000000001
2025-03-22,2025-03-22,0,ca,pct wk flu lab det,quantile,0.25,10.120000000000001
2025-03-22,2025-03-22,0,ca,pct wk flu lab det,quantile,0.5,16.05
2025-03-22,2025-03-22,0,ca,pct wk flu lab det,quantile,0.75,23.8
2025-03-22,2025-03-22,0,ca,pct wk flu lab det,quantile,0.9,23.863500000000005
2025-03-22,2025-03-22,0,ca,pct wk flu lab det,quantile,0.975,28.395375
2025-03-22,2025-03-22,0,atlantic,pct wk flu lab det,quantile,0.025,11.672
2025-03-22,2025-03-22,0,atlantic,pct wk flu lab det,quantile,0.1,12.964
2025-03-22,2025-03-22,0,atlantic,pct wk flu lab det,quantile,0.25,20.82
2025-03-22,2025-03-22,0,atlantic,pct wk flu lab det,quantile,0.5,26.75
2025-03-22,2025-03-22,0,atlantic,pct wk flu lab det,quantile,0.75,28.9
2025-03-22,2025-03-22,0,atlantic,pct wk flu lab det,quantile,0.9,31.888500000000008
2025-03-22,2025-03-22,0,atlantic,pct wk flu lab det,quantile,0.975,36.420375
2025-03-22,2025-03-22,0,qc,pct wk flu lab det,quantile,0.025,0.12199999999999989
2025-03-22,2025-03-22,0,qc,pct wk flu lab det,quantile,0.1,1.4139999999999997
2025-03-22,2025-03-22,0,qc,pct wk flu lab det,quantile,0.25,9.27
2025-03-22,2025-03-22,0,qc,pct wk flu lab det,quantile,0.5,15.2
2025-03-22,2025-03-22,0,qc,pct wk flu lab det,quantile,0.75,23.564999999999998
2025-03-22,2025-03-22,0,qc,pct wk flu lab det,quantile,0.9,28.4
2025-03-22,2025-03-22,0,qc,pct wk flu lab det,quantile,0.975,28.4
2025-03-22,2025-03-22,0,on,pct wk flu lab det,quantile,0.025,0
2025-03-22,2025-03-22,0,on,pct wk flu lab det,quantile,0.1,0.8840000000000003
2025-03-22,2025-03-22,0,on,pct wk flu lab det,quantile,0.25,8.74
2025-03-22,2025-03-22,0,on,pct wk flu lab det,quantile,0.5,14.67
2025-03-22,2025-03-22,0,on,pct wk flu lab det,quantile,0.75,17.276249999999997
2025-03-22,2025-03-22,0,on,pct wk flu lab det,quantile,0.9,22.828500000000005
2025-03-22,2025-03-22,0,on,pct wk flu lab det,quantile,0.975,27.360374999999998
2025-03-22,2025-03-22,0,prairies,pct wk flu lab det,quantile,0.025,0
2025-03-22,2025-03-22,0,prairies,pct wk flu lab det,quantile,0.1,0
2025-03-22,2025-03-22,0,prairies,pct wk flu lab det,quantile,0.25,5.49
2025-03-22,2025-03-22,0,prairies,pct wk flu lab det,quantile,0.5,11.42
2025-03-22,2025-03-22,0,prairies,pct wk flu lab det,quantile,0.75,19.784999999999997
2025-03-22,2025-03-22,0,prairies,pct wk flu lab det,quantile,0.9,23.2
2025-03-22,2025-03-22,0,prairies,pct wk flu lab det,quantile,0.975,24.922874999999998
2025-03-22,2025-03-22,0,bc,pct wk flu lab det,quantile,0.025,2.6020000000000003
2025-03-22,2025-03-22,0,bc,pct wk flu lab det,quantile,0.1,3.894
2025-03-22,2025-03-22,0,bc,pct wk flu lab det,quantile,0.25,11.75
2025-03-22,2025-03-22,0,bc,pct wk flu lab det,quantile,0.5,17.68
2025-03-22,2025-03-22,0,bc,pct wk flu lab det,quantile,0.75,23.8
2025-03-22,2025-03-22,0,bc,pct wk flu lab det,quantile,0.9,25.086000000000006
2025-03-22,2025-03-22,0,bc,pct wk flu lab det,quantile,0.975,29.617874999999998
2025-03-22,2025-03-22,0,territories,pct wk flu lab det,quantile,0.025,3.3419999999999987
2025-03-22,2025-03-22,0,territories,pct wk flu lab det,quantile,0.1,4.633999999999999
2025-03-22,2025-03-22,0,territories,pct wk flu lab det,quantile,0.25,12.489999999999998
2025-03-22,2025-03-22,0,territories,pct wk flu lab det,quantile,0.5,18.419999999999998
2025-03-22,2025-03-22,0,territories,pct wk flu lab det,quantile,0.75,26.784999999999997
2025-03-22,2025-03-22,0,territories,pct wk flu lab det,quantile,0.9,29.5
2025-03-22,2025-03-22,0,territories,pct wk flu lab det,quantile,0.975,30.172874999999994
2025-03-22,2025-03-29,1,ca,pct wk flu lab det,quantile,0.025,0.1999999999999993
