reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2025-03-08,2025-03-01,-1,ca,pct wk flu lab det,quantile,0.025,8.410999999999998
2025-03-08,2025-03-01,-1,ca,pct wk flu lab det,quantile,0.1,10.898
2025-03-08,2025-03-01,-1,ca,pct wk flu lab det,quantile,0.25,19.11
2025-03-08,2025-03-01,-1,ca,pct wk flu lab det,quantile,0.5,25.5
2025-03-08,2025-03-01,-1,ca,pct wk flu lab det,quantile,0.75,27.7
2025-03-08,2025-03-01,-1,ca,pct wk flu lab det,quantile,0.9,27.7
2025-03-08,2025-03-01,-1,ca,pct wk flu lab det,quantile,0.975,27.7
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.025,11.511
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.1,13.998000000000001
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.25,22.21
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.5,28.6
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.75,28.6
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.9,28.6
2025-03-08,2025-03-01,-1,atlantic,pct wk flu lab det,quantile,0.975,28.6
2025-03-08,2025-03-01,-1,qc,pct wk flu lab det,quantile,0.025,12.910999999999998
2025-03-08,2025-03-01,-1,qc,pct wk flu lab det,quantile,0.1,15.398
2025-03-08,2025-03-01,-1,qc,pct wk flu lab det,quantile,0.25,23.61
2025-03-08,2025-03-01,-1,qc,pct wk flu lab det,quantile,0.5,30
2025-03-08,2025-03-01,-1,qc,pct wk flu lab det,quantile,0.75,33.1
2025-03-08,2025-03-01,-1,qc,pct wk flu lab det,quantile,0.9,33.1
2025-03-08,2025-03-01,-1,qc,pct wk flu lab det,quantile,0.975,33.1
2025-03-08,2025-03-01,-1,on,pct wk flu lab det,quantile,0.025,0
2025-03-08,2025-03-01,-1,on,pct wk flu lab det,quantile,0.1,1.597999999999999
2025-03-08,2025-03-01,-1,on,pct wk flu lab det,quantile,0.25,9.809999999999999
2025-03-08,2025-03-01,-1,on,pct wk flu lab det,quantile,0.5,16.2
2025-03-08,2025-03-01,-1,on,pct wk flu lab det,quantile,0.75,18.2
2025-03-08,2025-03-01,-1,on,pct wk flu lab det,quantile,0.9,18.2
2025-03-08,2025-03-01,-1,on,pct wk flu lab det,quantile,0.975,20.109999999999992
2025-03-08,2025-03-01,-1,prairies,pct wk flu lab det,quantile,0.025,6.510999999999999
2025-03-08,2025-03-01,-1,prairies,pct wk flu lab det,quantile,0.1,8.998000000000001
2025-03-08,2025-03-01,-1,prairies,pct wk flu lab det,quantile,0.25,17.21
2025-03-08,2025-03-01,-1,prairies,pct wk flu lab det,quantile,0.5,23.6
2025-03-08,2025-03-01,-1,prairies,pct wk flu lab det,quantile,0.75,23.6
2025-03-08,2025-03-01,-1,prairies,pct wk flu lab det,quantile,0.9,23.6
2025-03-08,2025-03-01,-1,prairies,pct wk flu lab det,quantile,0.975,23.80999999999999
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.025,11.910999999999998
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.1,14.398
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.25,22.61
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.5,29
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.75,34.2
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.9,34.2
2025-03-08,2025-03-01,-1,bc,pct wk flu lab det,quantile,0.975,34.2
2025-03-08,2025-03-01,-1,territories,pct wk flu lab det,quantile,0.025,6.610999999999997
2025-03-08,2025-03-01,-1,territories,pct wk flu lab det,quantile,0.1,9.097999999999999
2025-03-08,2025-03-01,-1,territories,pct wk flu lab det,quantile,0.25,17.31
2025-03-08,2025-03-01,-1,territories,pct wk flu lab det,quantile,0.5,23.7
2025-03-08,2025-03-01,-1,territories,pct wk flu lab det,quantile,0.75,32.4
2025-03-08,2025-03-01,-1,territories,pct wk flu lab det,quantile,0.9,32.4
2025-03-08,2025-03-01,-1,territories,pct wk flu lab det,quantile,0.975,32.4
2025-03-08,2025-03-08,0,ca,pct wk flu lab det,quantile,0.025,0.4464999999999968
2025-03-08,2025-03-08,0,ca,pct wk flu lab det,quantile,0.1,2.2639999999999976
2025-03-08,2025-03-08,0,ca,pct wk flu lab det,quantile,0.25,10.174999999999997
2025-03-08,2025-03-08,0,ca,pct wk flu lab det,quantile,0.5,17.04
